"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
6.252940708E0;9.175918579E-2;1.239422607E-1;9.788594513E0;9.789809190E0
6.262919708E0;9.789642334E-2;1.209484863E-1;9.782457275E0;9.783694731E0
6.272897708E0;9.984237671E-2;1.194515991E-1;9.774224396E0;9.775464169E0
6.282876708E0;9.490264893E-2;1.213975525E-1;9.795330505E0;9.796542430E0
6.292855708E0;1.014889526E-1;1.290316772E-1;9.785900116E0;9.787276958E0
6.302834708E0;9.699829102E-2;1.182540894E-1;9.788744202E0;9.789939006E0
6.312813708E0;9.999206543E-2;1.212478638E-1;9.788744202E0;9.790005746E0
6.322792708E0;9.714797974E-2;1.210981750E-1;9.790839844E0;9.792070636E0
6.332771708E0;9.699829102E-2;1.215472412E-1;9.795779572E0;9.797013821E0
6.342750708E0;9.295669556E-2;1.199006653E-1;9.799821167E0;9.800995461E0
6.352729708E0;9.041198730E-2;1.193019104E-1;9.793534241E0;9.794678157E0
6.362708708E0;9.445358276E-2;1.255888367E-1;9.783205719E0;9.784467700E0
6.372687708E0;9.101074219E-2;1.160087585E-1;9.788744202E0;9.789854648E0
6.382665708E0;9.280700684E-2;1.216969299E-1;9.785900116E0;9.787096830E0
6.392644708E0;9.490264893E-2;1.200503540E-1;9.791139221E0;9.792335056E0
6.402623708E0;9.849517822E-2;1.190025330E-1;9.786349182E0;9.787568300E0
6.412602708E0;8.996292114E-2;1.216969299E-1;9.780661011E0;9.781831796E0
6.422581708E0;9.490264893E-2;1.181044006E-1;9.785900116E0;9.787072915E0
6.432560708E0;8.861572266E-2;1.221459961E-1;9.787247314E0;9.788410616E0
6.442539708E0;8.951385498E-2;1.230441284E-1;9.789492645E0;9.790675096E0
6.452518708E0;9.325607300E-2;1.210981750E-1;9.785600739E0;9.786794331E0
6.462497708E0;8.547225952E-2;1.155596924E-1;9.779313812E0;9.780370044E0
6.472476708E0;8.921447754E-2;1.219963074E-1;9.788145447E0;9.789312213E0
6.482455708E0;9.175918579E-2;1.303788757E-1;9.788444824E0;9.789743126E0
6.492433708E0;9.175918579E-2;1.303788757E-1;9.795180817E0;9.796478226E0
6.502412708E0;9.475296021E-2;1.248403931E-1;9.792935486E0;9.794189537E0
6.512391708E0;9.310638428E-2;1.218466187E-1;9.790091400E0;9.791292306E0
6.522370708E0;9.714797974E-2;1.169068909E-1;9.785001984E0;9.786182543E0
6.532349708E0;9.864486694E-2;1.240919495E-1;9.790241089E0;9.791524406E0
6.542328708E0;8.876541138E-2;1.169068909E-1;9.793234863E0;9.794334873E0
6.552307708E0;9.116043091E-2;1.248403931E-1;9.784552917E0;9.785773916E0
6.562286708E0;9.834548950E-2;1.216969299E-1;9.781259766E0;9.782511159E0
6.572265708E0;9.175918579E-2;1.212478638E-1;9.783355408E0;9.784536976E0
6.582244708E0;9.729766846E-2;1.209484863E-1;9.788893890E0;9.790124564E0
6.592222708E0;9.714797974E-2;1.207987976E-1;9.795480194E0;9.796706707E0
6.602201708E0;9.505233765E-2;1.176553345E-1;9.796977081E0;9.798144603E0
6.612180708E0;9.565109253E-2;1.276844788E-1;9.781559143E0;9.782860100E0
6.622159708E0;1.023870850E-1;1.252894592E-1;9.789342957E0;9.790680062E0
6.632138708E0;9.624984741E-2;1.191522217E-1;9.791139221E0;9.792337236E0
6.642117708E0;1.017883301E-1;1.230441284E-1;9.790690155E0;9.791992363E0
6.652096708E0;9.415420532E-2;1.258882141E-1;9.796528015E0;9.797789241E0
6.662075708E0;9.310638428E-2;1.224453735E-1;9.794282684E0;9.795490543E0
6.672054708E0;8.756790161E-2;1.230441284E-1;9.785301361E0;9.786466713E0
6.682033708E0;9.101074219E-2;1.225950623E-1;9.783355408E0;9.784546772E0
6.692012708E0;9.984237671E-2;1.230441284E-1;9.791887665E0;9.793169681E0
6.701991708E0;1.008901978E-1;1.237925720E-1;9.796378326E0;9.797679917E0
6.711970000E0;8.981323242E-2;1.118174744E-1;9.794132996E0;9.795183036E0
6.721949000E0;9.205856323E-2;1.202000427E-1;9.776918793E0;9.778091016E0
6.731928000E0;9.789642334E-2;1.254391479E-1;9.786947937E0;9.788241344E0
6.741907000E0;8.607101440E-2;1.210981750E-1;9.792037354E0;9.793164377E0
6.751886000E0;9.610015869E-2;1.236428833E-1;9.793983307E0;9.795235159E0
6.761865000E0;1.007405090E-1;1.197509766E-1;9.783205719E0;9.784457220E0
6.771844000E0;9.355545044E-2;1.176553345E-1;9.776769104E0;9.777924602E0
6.781823000E0;9.160949707E-2;1.196012878E-1;9.780960388E0;9.782120572E0
6.791802000E0;9.400451660E-2;1.225950623E-1;9.789792023E0;9.791010890E0
6.801781000E0;8.966354370E-2;1.215472412E-1;9.795629883E0;9.796794276E0
6.811759000E0;9.759704590E-2;1.263372803E-1;9.791438599E0;9.792739970E0
6.821738000E0;9.954299927E-2;1.182540894E-1;9.800120544E0;9.801339476E0
6.831717000E0;9.954299927E-2;1.255888367E-1;9.780661011E0;9.781973787E0
6.841696000E0;9.699829102E-2;1.257385254E-1;9.784552917E0;9.785841540E0
6.851675000E0;9.460327148E-2;1.167572021E-1;9.792037354E0;9.793190367E0
6.861654000E0;1.004411316E-1;1.216969299E-1;9.789642334E0;9.790913930E0
6.871633000E0;9.490264893E-2;1.243913269E-1;9.785001984E0;9.786252783E0
6.881612000E0;9.250762939E-2;1.236428833E-1;9.783954163E0;9.785172675E0
6.891591000E0;9.205856323E-2;1.167572021E-1;9.795330505E0;9.796458887E0
6.901570000E0;9.879455566E-2;1.224453735E-1;9.799222412E0;9.800485351E0
6.911549000E0;9.475296021E-2;1.115180969E-1;9.788744202E0;9.789837969E0
6.921527000E0;9.595046997E-2;1.182540894E-1;9.782307587E0;9.783492845E0
6.931506000E0;9.595046997E-2;1.219963074E-1;9.797875214E0;9.799104464E0
6.941485000E0;1.002914429E-1;1.224453735E-1;9.786947937E0;9.788227683E0
6.951464000E0;9.325607300E-2;1.227447510E-1;9.788444824E0;9.789658577E0
6.961443000E0;9.879455566E-2;1.204994202E-1;9.789193268E0;9.790433357E0
6.971422000E0;9.684860229E-2;1.218466187E-1;9.789941711E0;9.791178936E0
6.981401000E0;9.819580078E-2;1.239422607E-1;9.784253540E0;9.785531229E0
6.991380000E0;9.101074219E-2;1.240919495E-1;9.789492645E0;9.790702121E0
7.001359000E0;8.831634521E-2;1.212478638E-1;9.790839844E0;9.791988851E0
7.011338000E0;9.909393311E-2;1.240919495E-1;9.789193268E0;9.790481258E0
7.021317000E0;9.909393311E-2;1.282832336E-1;9.784702606E0;9.786045232E0
7.031296000E0;9.250762939E-2;1.227447510E-1;9.791588287E0;9.792794551E0
7.041274000E0;9.654922485E-2;1.228944397E-1;9.790241089E0;9.791488415E0
7.051253000E0;9.565109253E-2;1.243913269E-1;9.782756653E0;9.784015028E0
7.061232000E0;9.939331055E-2;1.224453735E-1;9.789342957E0;9.790613230E0
7.071211000E0;9.774673462E-2;1.194515991E-1;9.789941711E0;9.791158349E0
7.081190000E0;9.460327148E-2;1.243913269E-1;9.791139221E0;9.792386340E0
7.091169000E0;9.220825195E-2;1.175056458E-1;9.782457275E0;9.783597512E0
7.101148000E0;8.981323242E-2;1.127156067E-1;9.783654785E0;9.784716254E0
7.111127000E0;9.205856323E-2;1.175056458E-1;9.778265991E0;9.779405307E0
7.121106000E0;1.007405090E-1;1.221459961E-1;9.788295135E0;9.789575576E0
7.131085000E0;1.004411316E-1;1.187031555E-1;9.793534241E0;9.794768593E0
7.141064000E0;9.520202637E-2;1.240919495E-1;9.797875214E0;9.799123478E0
7.151042000E0;9.355545044E-2;1.242416382E-1;9.780062256E0;9.781298806E0
7.161021000E0;8.966354370E-2;1.199006653E-1;9.776170349E0;9.777316729E0
7.171000000E0;9.056167603E-2;1.203497314E-1;9.780211945E0;9.781371640E0
7.180979000E0;9.535171509E-2;1.190025330E-1;9.793085175E0;9.794272346E0
7.190958000E0;9.056167603E-2;1.079255676E-1;9.798174591E0;9.799187449E0
7.200937000E0;9.056167603E-2;1.207987976E-1;9.796677704E0;9.797840976E0
7.210916000E0;9.699829102E-2;1.193019104E-1;9.778415680E0;9.779624473E0
7.220895000E0;9.789642334E-2;1.193019104E-1;9.767488403E0;9.768707507E0
7.230874000E0;9.370513916E-2;1.193019104E-1;9.791139221E0;9.792314376E0
7.240853000E0;9.340576172E-2;1.225950623E-1;9.798324280E0;9.799536360E0
7.250832000E0;9.175918579E-2;1.269360352E-1;9.793683929E0;9.794936315E0
7.260810000E0;9.056167603E-2;1.216969299E-1;9.765542450E0;9.766720581E0
7.270789000E0;9.430389404E-2;1.193019104E-1;9.770482178E0;9.771665577E0
7.280768000E0;9.669891357E-2;1.257385254E-1;9.795480194E0;9.796764419E0
7.290747000E0;9.235794067E-2;1.251397705E-1;9.808652802E0;9.809885816E0
7.300726000E0;8.861572266E-2;1.215472412E-1;9.794132996E0;9.795288031E0
7.310705000E0;9.849517822E-2;1.266366577E-1;9.775272217E0;9.776588621E0
7.320684000E0;1.062789917E-1;1.339714050E-1;9.779014435E0;9.780509541E0
7.330663000E0;9.011260986E-2;1.236428833E-1;9.784253540E0;9.785449667E0
7.340642000E0;9.205856323E-2;1.224453735E-1;9.788893890E0;9.790092504E0
7.350621000E0;9.595046997E-2;1.179547119E-1;9.799821167E0;9.801000700E0
7.360599000E0;9.490264893E-2;1.221459961E-1;9.796827393E0;9.798048434E0
7.370578000E0;9.475296021E-2;1.202000427E-1;9.772577820E0;9.773776313E0
7.380557000E0;9.460327148E-2;1.222956848E-1;9.767488403E0;9.768712081E0
7.390536000E0;1.020877075E-1;1.224453735E-1;9.787696381E0;9.788994596E0
7.400515000E0;9.789642334E-2;1.191522217E-1;9.799372101E0;9.800585418E0
7.410494000E0;1.019380188E-1;1.242416382E-1;9.801168365E0;9.802485841E0
7.420473000E0;1.008901978E-1;1.190025330E-1;9.795031128E0;9.796273538E0
7.430452000E0;9.265731812E-2;1.263372803E-1;9.800719299E0;9.801971499E0
7.440431000E0;8.876541138E-2;1.233435059E-1;9.776170349E0;9.777351360E0
7.450410000E0;9.924362183E-2;1.243913269E-1;9.771829376E0;9.773124979E0
7.460389000E0;9.235794067E-2;1.246907043E-1;9.794132996E0;9.795362112E0
7.470367000E0;9.520202637E-2;1.179547119E-1;9.796827393E0;9.797999985E0
7.480346000E0;9.864486694E-2;1.203497314E-1;9.793085175E0;9.794321421E0
7.490325000E0;9.460327148E-2;1.143621826E-1;9.790390778E0;9.791515719E0
7.500304000E0;8.936416626E-2;1.149609375E-1;9.783654785E0;9.784738266E0
7.510283000E0;9.624984741E-2;1.206491089E-1;9.792037354E0;9.793253585E0
7.520262000E0;9.131011963E-2;1.245410156E-1;9.786798248E0;9.788016549E0
7.530241000E0;9.999206543E-2;1.219963074E-1;9.771679688E0;9.772952749E0
7.540220000E0;9.026229858E-2;1.257385254E-1;9.784403229E0;9.785627420E0
7.550199000E0;9.355545044E-2;1.196012878E-1;9.787546692E0;9.788724500E0
7.560178000E0;9.116043091E-2;1.215472412E-1;9.790390778E0;9.791569615E0
7.570157000E0;9.385482788E-2;1.196012878E-1;9.782157898E0;9.783339222E0
7.580135000E0;9.041198730E-2;1.273851013E-1;9.796228638E0;9.797474002E0
7.590114000E0;9.190887451E-2;1.279838562E-1;9.784253540E0;9.785522186E0
7.600093000E0;9.969268799E-2;1.225950623E-1;9.774523773E0;9.775800897E0
7.610072000E0;9.864486694E-2;1.187031555E-1;9.785301361E0;9.786518481E0
7.620051000E0;9.400451660E-2;1.257385254E-1;9.783654785E0;9.784914306E0
7.630030000E0;9.280700684E-2;1.207987976E-1;9.788444824E0;9.789630104E0
7.640009000E0;9.535171509E-2;1.146615601E-1;9.787546692E0;9.788682724E0
7.649988000E0;9.445358276E-2;1.240919495E-1;9.792785797E0;9.794027464E0
7.659967000E0;1.002914429E-1;1.209484863E-1;9.782756653E0;9.784018328E0
7.669946000E0;9.385482788E-2;1.210981750E-1;9.776020660E0;9.777221152E0
7.679925000E0;1.002914429E-1;1.173559570E-1;9.783654785E0;9.784872597E0
7.689903000E0;9.220825195E-2;1.225950623E-1;9.791588287E0;9.792789853E0
7.699882000E0;9.265731812E-2;1.231938171E-1;9.785900116E0;9.787114139E0
7.709860333E0;9.849517822E-2;1.233435059E-1;9.768236847E0;9.769512067E0
7.719839333E0;9.789642334E-2;1.254391479E-1;9.803264008E0;9.804555262E0
7.729818333E0;9.175918579E-2;1.203497314E-1;9.790091400E0;9.791261075E0
7.739797333E0;8.846603394E-2;1.176553345E-1;9.792037354E0;9.793143752E0
7.749776333E0;9.041198730E-2;1.176553345E-1;9.782756653E0;9.783881890E0
7.759755333E0;8.801696777E-2;1.200503540E-1;9.776320038E0;9.777453276E0
7.769734333E0;9.699829102E-2;1.179547119E-1;9.789342957E0;9.790534077E0
7.779713333E0;9.490264893E-2;1.236428833E-1;9.789043579E0;9.790284381E0
7.789692333E0;9.699829102E-2;1.169068909E-1;9.797875214E0;9.799052739E0
7.799670333E0;9.879455566E-2;1.200503540E-1;9.788444824E0;9.789679491E0
7.809649333E0;9.460327148E-2;1.207987976E-1;9.787696381E0;9.788898946E0
7.819628333E0;9.160949707E-2;1.166075134E-1;9.773925018E0;9.775049866E0
7.829607333E0;9.445358276E-2;1.216969299E-1;9.795180817E0;9.796392135E0
7.839586333E0;9.729766846E-2;1.179547119E-1;9.795779572E0;9.796972878E0
7.849565333E0;9.804611206E-2;1.209484863E-1;9.787846069E0;9.789084342E0
7.859544333E0;9.864486694E-2;1.187031555E-1;9.787846069E0;9.789062873E0
7.869523333E0;9.430389404E-2;1.170565796E-1;9.787247314E0;9.788401578E0
7.879502333E0;1.002914429E-1;1.255888367E-1;9.787846069E0;9.789165521E0
7.889481333E0;1.010398865E-1;1.243913269E-1;9.791288910E0;9.792600307E0
7.899460333E0;9.430389404E-2;1.172062683E-1;9.790839844E0;9.791995475E0
7.909438333E0;9.490264893E-2;1.219963074E-1;9.789642334E0;9.790862405E0
7.919417333E0;9.250762939E-2;1.152603149E-1;9.778415680E0;9.779532495E0
7.929396333E0;9.505233765E-2;1.193019104E-1;9.791588287E0;9.792776372E0
7.939375333E0;9.984237671E-2;1.203497314E-1;9.790540466E0;9.791789172E0
7.949354333E0;9.340576172E-2;1.239422607E-1;9.777068481E0;9.778300180E0
7.959333333E0;9.535171509E-2;1.210981750E-1;9.775721283E0;9.776936295E0
7.969312333E0;9.744735718E-2;1.261875916E-1;9.790690155E0;9.791988205E0
7.979291333E0;9.280700684E-2;1.133143616E-1;9.792336731E0;9.793432082E0
7.989270333E0;9.265731812E-2;1.149609375E-1;9.802665253E0;9.803777203E0
7.999249333E0;1.008901978E-1;1.269360352E-1;9.788744202E0;9.790087060E0
8.009228333E0;9.939331055E-2;1.245410156E-1;9.788594513E0;9.789891319E0
8.019206333E0;1.025367737E-1;1.170565796E-1;9.781110077E0;9.782347897E0
8.029185333E0;9.490264893E-2;1.216969299E-1;9.778715057E0;9.779932762E0
8.039164333E0;9.550140381E-2;1.233435059E-1;9.787397003E0;9.788640061E0
8.049143333E0;9.400451660E-2;1.318757629E-1;9.796378326E0;9.797716896E0
8.059122333E0;9.789642334E-2;1.236428833E-1;9.791139221E0;9.792409230E0
8.069101333E0;9.894424438E-2;1.203497314E-1;9.779762878E0;9.781003833E0
8.079080333E0;9.445358276E-2;1.176553345E-1;9.793234863E0;9.794397038E0
8.089059333E0;8.786727905E-2;1.254391479E-1;9.786798248E0;9.787996505E0
8.099038333E0;9.565109253E-2;1.261875916E-1;9.790690155E0;9.791970494E0
8.109017333E0;9.175918579E-2;1.237925720E-1;9.792336731E0;9.793549050E0
8.118996333E0;8.681945801E-2;1.260379028E-1;9.786498871E0;9.787695506E0
8.128974333E0;8.831634521E-2;1.224453735E-1;9.782157898E0;9.783322840E0
8.138953333E0;9.744735718E-2;1.266366577E-1;9.795779572E0;9.797082742E0
8.148932333E0;9.310638428E-2;1.218466187E-1;9.786648560E0;9.787849888E0
8.158911333E0;1.065783691E-1;1.221459961E-1;9.778864746E0;9.780208296E0
8.168890333E0;9.759704590E-2;1.236428833E-1;9.777966614E0;9.779235341E0
8.178869333E0;9.235794067E-2;1.291813660E-1;9.790989532E0;9.792277255E0
8.188848333E0;9.116043091E-2;1.215472412E-1;9.793833618E0;9.795012042E0
8.198827333E0;9.834548950E-2;1.182540894E-1;9.782906342E0;9.784115308E0
8.208806333E0;1.067280579E-1;1.204994202E-1;9.787696381E0;9.789019942E0
8.218785333E0;9.056167603E-2;1.221459961E-1;9.786648560E0;9.787829744E0
8.228764333E0;9.175918579E-2;1.252894592E-1;9.786648560E0;9.787880630E0
8.238742333E0;9.804611206E-2;1.245410156E-1;9.791288910E0;9.792571778E0
8.248721333E0;9.654922485E-2;1.221459961E-1;9.787097626E0;9.788335984E0
8.258700333E0;9.460327148E-2;1.196012878E-1;9.786648560E0;9.787836547E0
8.268679333E0;9.804611206E-2;1.260379028E-1;9.796827393E0;9.798128676E0
8.278658333E0;9.610015869E-2;1.231938171E-1;9.789193268E0;9.790440071E0
8.288637333E0;9.086105347E-2;1.181044006E-1;9.792037354E0;9.793171086E0
8.298616333E0;9.729766846E-2;1.254391479E-1;9.783654785E0;9.784942655E0
8.308595333E0;1.065783691E-1;1.242416382E-1;9.782457275E0;9.783826720E0
8.318574333E0;9.175918579E-2;1.222956848E-1;9.775870972E0;9.777066494E0
8.328553333E0;9.011260986E-2;1.155596924E-1;9.787397003E0;9.788493981E0
8.338532333E0;9.669891357E-2;1.182540894E-1;9.790839844E0;9.792031432E0
8.348510333E0;1.013392639E-1;1.224453735E-1;9.793085175E0;9.794374904E0
8.358489333E0;1.008901978E-1;1.323248291E-1;9.785750427E0;9.787165070E0
8.368468333E0;9.490264893E-2;1.182540894E-1;9.783205719E0;9.784380649E0
8.378447333E0;9.280700684E-2;1.125659180E-1;9.782157898E0;9.783245748E0
8.388426333E0;9.894424438E-2;1.210981750E-1;9.790390778E0;9.791639613E0
8.398405333E0;9.729766846E-2;1.273851013E-1;9.783205719E0;9.784518789E0
8.408384333E0;9.714797974E-2;1.227447510E-1;9.788145447E0;9.789397085E0
8.418363333E0;8.966354370E-2;1.133143616E-1;9.789193268E0;9.790259676E0
8.428342333E0;9.744735718E-2;1.172062683E-1;9.784702606E0;9.785889760E0
8.438321333E0;9.041198730E-2;1.266366577E-1;9.789342957E0;9.790579487E0
8.448300333E0;9.295669556E-2;1.228944397E-1;9.784702606E0;9.785915853E0
8.458278333E0;9.355545044E-2;1.139131165E-1;9.781259766E0;9.782370440E0
8.468257333E0;8.906478882E-2;1.281335449E-1;9.786947937E0;9.788191900E0
8.478236333E0;9.550140381E-2;1.179547119E-1;9.799521790E0;9.800696972E0
8.488215333E0;9.235794067E-2;1.221459961E-1;9.788893890E0;9.790091584E0
8.498194333E0;9.624984741E-2;1.246907043E-1;9.784403229E0;9.785671073E0
8.508173333E0;1.010398865E-1;1.207987976E-1;9.784552917E0;9.785820211E0
8.518152333E0;9.684860229E-2;1.210981750E-1;9.787995758E0;9.789223942E0
8.528131333E0;1.032852173E-1;1.236428833E-1;9.789193268E0;9.790518895E0
8.538110333E0;9.505233765E-2;1.261875916E-1;9.783355408E0;9.784630871E0
8.548089333E0;9.535171509E-2;1.216969299E-1;9.765692139E0;9.766915841E0
8.558068333E0;9.041198730E-2;1.163081360E-1;9.798923035E0;9.800030334E0
8.568046333E0;8.921447754E-2;1.155596924E-1;9.815837860E0;9.816923457E0
8.578025333E0;9.610015869E-2;1.182540894E-1;9.834548950E0;9.835729374E0
8.588004333E0;8.951385498E-2;1.225950623E-1;9.771829376E0;9.773008321E0
8.597983333E0;1.025367737E-1;1.248403931E-1;9.738299103E0;9.739639025E0
8.607962333E0;1.011895752E-1;1.187031555E-1;9.771380310E0;9.772625181E0
8.617941333E0;9.729766846E-2;1.252894592E-1;9.801018677E0;9.802302351E0
8.627920333E0;9.639953613E-2;1.275347900E-1;9.837093658E0;9.838392635E0
8.637899333E0;9.714797974E-2;1.275347900E-1;9.806407471E0;9.807717896E0
8.647878333E0;9.804611206E-2;1.187031555E-1;9.773326263E0;9.774538850E0
8.657857333E0;9.669891357E-2;1.196012878E-1;9.754764862E0;9.755977279E0
8.667836333E0;9.325607300E-2;1.251397705E-1;9.778265991E0;9.779511361E0
8.677814333E0;9.415420532E-2;1.279838562E-1;9.795330505E0;9.796619039E0
8.687793333E0;9.669891357E-2;1.257385254E-1;9.815089417E0;9.816371076E0
8.697772333E0;9.175918579E-2;1.227447510E-1;9.793384552E0;9.794583554E0
8.707751333E0;1.016386414E-1;1.261875916E-1;9.773176575E0;9.774519634E0
8.717731250E0;9.789642334E-2;1.270857239E-1;9.770631866E0;9.771948708E0
8.727710250E0;8.906478882E-2;1.242416382E-1;9.791139221E0;9.792332499E0
8.737689250E0;9.145980835E-2;1.173559570E-1;9.794731750E0;9.795861748E0
8.747668250E0;9.101074219E-2;1.234931946E-1;9.791737976E0;9.792939605E0
8.757647250E0;9.415420532E-2;1.199006653E-1;9.777068481E0;9.778256965E0
8.767626250E0;9.639953613E-2;1.207987976E-1;9.767638092E0;9.768860687E0
8.777605250E0;9.355545044E-2;1.164578247E-1;9.787097626E0;9.788237583E0
8.787583250E0;9.550140381E-2;1.251397705E-1;9.799222412E0;9.800486741E0
8.797562250E0;8.726852417E-2;1.219963074E-1;9.796528015E0;9.797676257E0
8.807541250E0;9.834548950E-2;1.207987976E-1;9.793234863E0;9.794473609E0
8.817520250E0;8.711883545E-2;1.239422607E-1;9.774374084E0;9.775548073E0
8.827499250E0;9.654922485E-2;1.200503540E-1;9.777816925E0;9.779030507E0
8.837478250E0;8.966354370E-2;1.182540894E-1;9.794132996E0;9.795257256E0
8.847457250E0;9.879455566E-2;1.228944397E-1;9.797875214E0;9.799143948E0
8.857436250E0;9.669891357E-2;1.282832336E-1;9.796078949E0;9.797396085E0
8.867415250E0;9.400451660E-2;1.255888367E-1;9.781110077E0;9.782368003E0
8.877394250E0;9.714797974E-2;1.191522217E-1;9.777517548E0;9.778726112E0
8.887373250E0;9.310638428E-2;1.199006653E-1;9.784702606E0;9.785880137E0
8.897351250E0;9.714797974E-2;1.185534668E-1;9.797575836E0;9.798774664E0
8.907330250E0;9.849517822E-2;1.294807434E-1;9.808054047E0;9.809403180E0
8.917309250E0;9.520202637E-2;1.197509766E-1;9.782307587E0;9.783503741E0
8.927288250E0;8.696914673E-2;1.190025330E-1;9.774972839E0;9.776084045E0
8.937267250E0;9.909393311E-2;1.230441284E-1;9.777218170E0;9.778494496E0
8.947246250E0;1.010398865E-1;1.269360352E-1;9.800569611E0;9.801912390E0
8.957225250E0;8.951385498E-2;1.260379028E-1;9.801617432E0;9.802836455E0
8.967204250E0;9.340576172E-2;1.323248291E-1;9.793384552E0;9.794723859E0
8.977183250E0;8.981323242E-2;1.269360352E-1;9.778715057E0;9.779951296E0
8.987162250E0;9.056167603E-2;1.194515991E-1;9.780211945E0;9.781360630E0
8.997141250E0;1.056802368E-1;1.181044006E-1;9.784403229E0;9.785686665E0
9.007119250E0;9.610015869E-2;1.210981750E-1;9.799671478E0;9.800890831E0
9.017098250E0;9.190887451E-2;1.224453735E-1;9.798024902E0;9.799220994E0
9.027077250E0;1.016386414E-1;1.182540894E-1;9.780062256E0;9.781305239E0
9.037056250E0;9.086105347E-2;1.248403931E-1;9.774972839E0;9.776192248E0
9.047035250E0;9.370513916E-2;1.227447510E-1;9.772428131E0;9.773648168E0
9.057014250E0;9.669891357E-2;1.133143616E-1;9.788893890E0;9.790027294E0
9.066993250E0;9.789642334E-2;1.170565796E-1;9.799821167E0;9.801009175E0
9.076972250E0;9.849517822E-2;1.219963074E-1;9.793534241E0;9.794789294E0
9.086951250E0;9.460327148E-2;1.212478638E-1;9.788444824E0;9.789652849E0
9.096930250E0;9.969268799E-2;1.245410156E-1;9.781858521E0;9.783159265E0
9.106909250E0;9.175918579E-2;1.290316772E-1;9.785301361E0;9.786582225E0
9.116887250E0;1.032852173E-1;1.212478638E-1;9.782906342E0;9.784202848E0
9.126866250E0;9.624984741E-2;1.119671631E-1;9.785151672E0;9.786265576E0
9.136845250E0;9.550140381E-2;1.233435059E-1;9.797426147E0;9.798667933E0
9.146824250E0;9.071136475E-2;1.260379028E-1;9.798473969E0;9.799704394E0
9.156803250E0;9.190887451E-2;1.157093811E-1;9.782756653E0;9.783872630E0
9.166782250E0;1.056802368E-1;1.251397705E-1;9.785451050E0;9.786821778E0
9.176761250E0;9.250762939E-2;1.260379028E-1;9.787546692E0;9.788795302E0
9.186740250E0;9.580078125E-2;1.164578247E-1;9.782157898E0;9.783320160E0
9.196719250E0;1.010398865E-1;1.194515991E-1;9.787696381E0;9.788946735E0
9.206698250E0;9.325607300E-2;1.263372803E-1;9.772577820E0;9.773839320E0
9.216677250E0;9.954299927E-2;1.257385254E-1;9.786498871E0;9.787812786E0
9.226655250E0;9.894424438E-2;1.294807434E-1;9.805209961E0;9.806564006E0
9.236634250E0;9.235794067E-2;1.273851013E-1;9.793983307E0;9.795247111E0
9.246613250E0;9.265731812E-2;1.182540894E-1;9.789941711E0;9.791094327E0
9.256592250E0;9.744735718E-2;1.206491089E-1;9.789492645E0;9.790721038E0
9.266571250E0;9.355545044E-2;1.170565796E-1;9.783355408E0;9.784502946E0
9.276550250E0;8.981323242E-2;1.221459961E-1;9.787397003E0;9.788571201E0
9.286529250E0;1.056802368E-1;1.182540894E-1;9.794132996E0;9.795416963E0
9.296508250E0;9.759704590E-2;1.260379028E-1;9.786648560E0;9.787946708E0
9.306487250E0;8.562194824E-2;1.204994202E-1;9.794432373E0;9.795547802E0
9.316466250E0;9.729766846E-2;1.148112488E-1;9.777667236E0;9.778825341E0
9.326445250E0;8.846603394E-2;1.166075134E-1;9.808353424E0;9.809445471E0
9.336423250E0;1.013392639E-1;1.169068909E-1;9.803862762E0;9.805083474E0
9.346402250E0;8.681945801E-2;1.338217163E-1;9.791139221E0;9.792438569E0
9.356381250E0;1.179547119E-1;1.121168518E-1;9.804012451E0;9.805363004E0
9.366360250E0;9.145980835E-2;1.239422607E-1;9.765991516E0;9.767206196E0
9.376339250E0;1.067280579E-1;1.155596924E-1;9.805060272E0;9.806322035E0
9.386318250E0;9.415420532E-2;1.288819885E-1;9.755213928E0;9.756519583E0
9.396297250E0;9.879455566E-2;1.252894592E-1;9.837243347E0;9.838537213E0
9.406276250E0;9.041198730E-2;1.073268127E-1;9.791288910E0;9.792294516E0
9.416255250E0;8.786727905E-2;1.240919495E-1;9.783654785E0;9.784836249E0
9.426234250E0;9.041198730E-2;1.182540894E-1;9.773475952E0;9.774609483E0
9.436213250E0;1.061293030E-1;1.124162292E-1;9.778265991E0;9.779488056E0
9.446191250E0;9.894424438E-2;1.228944397E-1;9.797575836E0;9.798846119E0
9.456170250E0;9.624984741E-2;1.197509766E-1;9.797575836E0;9.798780363E0
9.466149250E0;8.741821289E-2;1.167572021E-1;9.789043579E0;9.790130151E0
9.476128250E0;9.355545044E-2;1.210981750E-1;9.779164124E0;9.780361361E0
9.486107250E0;9.864486694E-2;1.136137390E-1;9.794881439E0;9.796037020E0
9.496086250E0;9.041198730E-2;1.181044006E-1;9.795180817E0;9.796310030E0
9.506065250E0;1.010398865E-1;1.272354126E-1;9.785151672E0;9.786500455E0
9.516044250E0;1.007405090E-1;1.239422607E-1;9.763147430E0;9.764453804E0
9.526023250E0;9.355545044E-2;1.233435059E-1;9.797276459E0;9.798499490E0
9.536002250E0;9.864486694E-2;1.203497314E-1;9.779762878E0;9.781000809E0
9.545981250E0;1.031355286E-1;1.228944397E-1;9.796677704E0;9.797991325E0
