"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2.582800500E0;6.616241455E-2;-4.911286926E-1;1.001911514E1;1.003136347E1
2.592780500E0;-4.812492371E-1;-3.662882996E-1;8.942254486E0;8.962682815E0
2.602759500E0;4.080514526E-1;-1.267863464E-1;1.087159241E1;1.087998632E1
2.612739500E0;3.697311401E-2;-4.674778748E-1;8.573720856E0;8.586535500E0
2.622718500E0;1.103505249E0;6.403683472E-1;1.231938171E1;1.238527195E1
2.632698500E0;7.673043823E-1;6.231541443E-1;1.093416229E1;1.097875139E1
2.642677500E0;-4.490661621E-1;-9.220825195E-1;3.723955994E0;3.862608553E0
2.652657500E0;-1.109043732E0;-1.602417755E0;1.319895264E1;1.334204150E1
2.662636500E0;-3.143463135E-1;6.747967529E-1;8.371341705E0;8.404375421E0
2.672616500E0;1.872605896E0;2.516566772E0;1.028720764E1;1.075483158E1
2.682595500E0;-1.599723358E0;-5.307962036E-1;1.267549118E1;1.278706128E1
2.692575500E0;-2.754272461E-1;-4.593946838E-1;4.126319275E0;4.160939125E0
2.702554500E0;3.770658875E-1;3.839515686E-1;1.312635361E1;1.313738012E1
2.712534500E0;1.580413513E0;1.666634216E0;1.247475861E1;1.268443845E1
2.722513500E0;-2.874023438E-2;6.218069458E-1;5.434598694E0;5.470130971E0
2.732493500E0;-7.927514648E-1;6.813830566E-1;1.044153671E1;1.049373273E1
2.742472500E0;-5.316943359E-1;8.506809998E-1;1.008722351E1;1.013698353E1
2.752452500E0;-1.501377869E-1;3.113525391E-1;1.018347336E1;1.018933812E1
2.762432500E0;4.534071350E-1;-7.875123596E-1;1.020248383E1;1.024287215E1
2.772411500E0;5.743556213E-1;4.625381470E-2;9.610614624E0;9.627872935E0
2.782391500E0;8.577163696E-2;8.918453979E-1;1.056113800E1;1.059907453E1
2.792370500E0;-1.411564636E-1;8.054750061E-1;9.322314148E0;9.358111786E0
2.802350500E0;-4.194277954E-1;2.649490356E-1;9.046737213E0;9.060329567E0
2.812329500E0;3.682342529E-1;5.987548828E-4;1.019050873E1;1.019715965E1
2.822309500E0;5.926176453E-1;-1.743873596E-1;1.107262436E1;1.108984296E1
2.832288500E0;-1.974394226E-1;1.610650635E-1;8.490942993E0;8.494765282E0
2.842268500E0;6.735992432E-2;5.674699402E-1;1.040321640E1;1.041889970E1
