"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
3.254032625E0;-1.350192261E-1;-5.477110291E-1;9.687554626E0;9.703964767E0
3.264011625E0;1.064286804E-1;-8.705895996E-1;9.787097626E0;9.826318398E0
3.273990625E0;2.909948730E-1;-1.091230774E0;9.773026886E0;9.838064705E0
3.283970625E0;1.242416382E-2;-6.923103333E-1;9.857301636E0;9.881591142E0
3.293949500E0;-1.062789917E-2;-2.173480225E-1;9.805659027E0;9.808073311E0
3.303928500E0;-2.820135498E-1;-4.984634399E-2;9.780361633E0;9.784553642E0
3.313908500E0;-1.595681763E-1;-1.586700439E-1;9.807155914E0;9.809737270E0
3.323887500E0;-7.035369873E-3;-2.164498901E-1;9.696236572E0;9.698654737E0
3.333866500E0;8.113128662E-2;5.254074097E-2;9.878258057E0;9.878730943E0
3.343846500E0;1.272354126E-2;1.691482544E-1;9.757608948E0;9.759083225E0
3.353825500E0;-1.540296936E-1;1.062789917E-2;9.777517548E0;9.778736498E0
3.363804500E0;-3.950285339E-1;-1.573228455E-1;9.823921051E0;9.833118673E0
3.373784500E0;-4.846920776E-1;-7.738906860E-2;9.737251282E0;9.749614249E0
3.383763500E0;-3.510200500E-1;4.026626587E-2;9.770931244E0;9.777317312E0
3.393742500E0;-5.523513794E-2;-2.859054565E-2;9.808054047E0;9.808251247E0
3.403721500E0;1.585203552E-1;-3.844006348E-1;9.908944244E0;9.917664473E0
3.413701500E0;4.004173279E-1;-8.156538391E-1;9.759105835E0;9.801314806E0
3.423680500E0;1.135987701E0;-5.680686951E-1;9.682165833E0;9.765116759E0
3.433659500E0;1.482517090E0;-1.965412903E-1;9.801318054E0;9.914752695E0
3.443639500E0;1.247206421E0;-8.337661743E-2;9.732760620E0;9.812701198E0
3.453618500E0;4.140390015E-1;2.948867798E-2;9.787546692E0;9.796344631E0
3.463597500E0;-3.311114502E-1;-1.751358032E-1;9.806557159E0;9.813708303E0
3.473577500E0;-6.483018494E-1;-3.510200500E-1;9.772128754E0;9.799898507E0
3.483556500E0;-5.920188904E-1;-2.038760376E-1;9.853409729E0;9.873283906E0
3.493535500E0;-4.243675232E-1;-3.861968994E-1;9.740394745E0;9.757280647E0
3.503515500E0;-1.761836243E-1;-6.035449219E-1;9.834548950E0;9.854626335E0
3.513494500E0;1.532812500E-1;-6.502478027E-1;9.725276184E0;9.748195433E0
3.523473500E0;4.281097412E-1;-7.608677673E-1;9.753717041E0;9.792711260E0
3.533453500E0;5.694158936E-1;-9.286688232E-1;9.673034821E0;9.734180134E0
3.543432500E0;3.472778320E-1;-2.707868958E-1;1.000654129E1;1.001622664E1
3.553411500E0;6.472540283E-1;7.379653931E-2;9.703721008E0;9.725563486E0
3.563391500E0;7.671546936E-1;9.580078125E-3;9.830207977E0;9.860101773E0
3.573370500E0;2.157014465E-1;1.172062683E-1;9.755662994E0;9.758751195E0
3.583349500E0;-7.993377686E-2;-6.137237549E-2;9.773326263E0;9.773845826E0
3.593329500E0;-1.871109009E-2;-2.656974792E-1;9.857301636E0;9.860899594E0
3.603308500E0;-3.456312561E-1;-6.129753113E-1;9.833800507E0;9.858946805E0
3.613287500E0;-7.310797119E-1;-1.240320740E0;9.752669220E0;9.858368526E0
3.623266500E0;3.637435913E-1;-1.474733276E0;9.699978790E0;9.818183955E0
3.633246500E0;6.065386963E-1;-1.638941803E0;9.842332764E0;9.996275989E0
3.643225500E0;3.858975220E-1;-1.889969788E0;9.760752411E0;9.949532166E0
3.653204500E0;3.203338623E-2;-2.047592010E0;9.788145447E0;1.000007252E1
3.663184500E0;-1.499880981E-1;-2.226619720E0;9.857451324E0;1.010691241E1
3.673163500E0;9.235794067E-2;-2.065554657E0;9.803862762E0;1.001951950E1
3.683142500E0;-1.710942078E-1;-1.520837402E0;9.785151672E0;9.904110908E0
3.693122500E0;-1.615141296E-1;-1.205143890E0;9.798024902E0;9.873183407E0
3.703101500E0;6.750961304E-2;-1.115480347E0;9.800719299E0;9.864225907E0
3.713080500E0;2.868035889E-1;-8.894503784E-1;9.818083191E0;9.862460941E0
3.723060500E0;1.212478638E-1;-8.319699097E-1;9.778415680E0;9.814493781E0
3.733039500E0;1.453477478E-1;-1.009650421E0;9.786199493E0;9.839218489E0
3.743018500E0;1.812730408E-1;-1.048719177E0;9.759255524E0;9.817114658E0
3.752998500E0;-2.454895020E-2;-9.601034546E-1;9.796228638E0;9.843195458E0
3.762977500E0;-2.360591125E-1;-7.815248108E-1;9.775571594E0;9.809602690E0
3.772956500E0;-1.751358032E-1;-6.340814209E-1;9.793085175E0;9.815154050E0
3.782935500E0;-4.520599365E-2;-3.565585327E-1;9.824669495E0;9.831241440E0
3.792915500E0;3.622467041E-2;-6.361770630E-2;9.804461517E0;9.804734830E0
3.802894500E0;-3.802093506E-2;6.646179199E-2;9.789342957E0;9.789642398E0
3.812873500E0;-2.993774414E-3;-1.362167358E-2;9.734257507E0;9.734267498E0
3.822853500E0;1.085243225E-1;-1.435514832E-1;9.758357391E0;9.760016574E0
3.832832500E0;1.004411316E-1;-1.637594604E-1;9.829609222E0;9.831486309E0
3.842811500E0;2.459385681E-1;-1.601669312E-1;9.799521790E0;9.803915877E0
3.852791500E0;3.228785706E-1;-2.441423035E-1;9.800569611E0;9.808925564E0
3.862770500E0;3.287164307E-1;-2.392025757E-1;9.767039337E0;9.775496395E0
3.872749500E0;4.525090027E-1;-3.067121887E-1;9.757309570E0;9.772611054E0
3.882729500E0;4.074526978E-1;-5.310955811E-1;9.792935486E0;9.815786553E0
3.892708500E0;2.011816406E-1;-5.761518860E-1;9.846224670E0;9.865118616E0
3.902687500E0;1.092727661E-1;-8.488847351E-1;9.786349182E0;9.823704808E0
3.912667500E0;1.249900818E-1;-4.939727783E-1;9.800569611E0;9.813806413E0
3.922646500E0;9.550140381E-2;2.321672058E-1;9.775272217E0;9.778495234E0
3.932625500E0;9.041198730E-2;1.203497314E-1;9.760752411E0;9.761913030E0
3.942604500E0;9.984237671E-2;1.181044006E-1;9.833501129E0;9.834717159E0
3.952584500E0;1.549278259E-1;-3.457809448E-1;9.732910309E0;9.740282859E0
3.962563500E0;2.688409424E-1;-1.935175781E0;9.811197510E0;1.000383813E1
3.972542500E0;2.173480225E-1;-1.977986755E0;9.789342957E0;9.989539894E0
3.982522500E0;2.456391907E-1;-1.134341125E0;9.801916809E0;9.870392167E0
3.992501500E0;7.948471069E-2;-3.357518005E-1;9.833201752E0;9.839253213E0
4.002480500E0;-2.065704346E-1;-5.189707947E-1;9.773625641E0;9.789574056E0
4.012460500E0;-2.731819153E-1;-1.050216064E0;9.784103851E0;9.844098248E0
4.022439500E0;-9.460327148E-2;-1.140927429E0;9.803264008E0;9.869886037E0
4.032418500E0;2.558180237E-1;-1.000220032E0;9.793085175E0;9.847354985E0
4.042398500E0;4.881349182E-1;-7.150630188E-1;9.796378326E0;9.834562478E0
4.052377500E0;5.948629761E-1;-5.227130127E-1;9.772727509E0;9.804758733E0
4.062356500E0;4.992118835E-1;-5.641767883E-1;9.784403229E0;9.813361019E0
4.072336500E0;3.724255371E-1;-6.062393188E-1;9.776469727E0;9.802325602E0
4.082315500E0;2.778222656E-1;-6.807843018E-1;9.773326263E0;9.800946828E0
4.092294500E0;2.653981018E-1;-8.294252014E-1;9.840237122E0;9.878696722E0
4.102274500E0;2.677931213E-1;-7.894583130E-1;9.786199493E0;9.821642333E0
4.112253500E0;2.998265076E-1;-7.420069885E-1;9.770482178E0;9.803203165E0
4.122232500E0;3.001258850E-1;-8.381071472E-1;9.772877197E0;9.813339281E0
4.132211500E0;1.913021851E-1;-9.677375793E-1;9.836644592E0;9.885984492E0
4.142191500E0;-7.039860535E-1;-8.773255920E-1;9.808952179E0;9.873238547E0
4.152170500E0;5.098397827E-1;-9.792636108E-1;9.794282684E0;9.856311030E0
4.162149500E0;1.480421448E-1;-1.080004120E0;9.751022644E0;9.811766812E0
4.172129500E0;-7.274871826E-2;-1.338067474E0;9.787247314E0;9.878558950E0
4.182108500E0;-3.162922668E-1;-1.329984283E0;9.794282684E0;9.889230116E0
4.192087500E0;-3.809577942E-1;-1.078507233E0;9.811945953E0;9.878390055E0
4.202067500E0;1.706451416E-2;-1.105301514E0;9.863438873E0;9.925190630E0
4.212046500E0;-3.718267822E-1;-1.065484314E0;9.727521515E0;9.792761960E0
4.222025500E0;-1.630110168E-1;-1.122066650E0;9.785600739E0;9.851070397E0
4.232005500E0;-1.377136230E-2;-1.133143616E0;9.782307587E0;9.847727952E0
4.241984500E0;4.939727783E-3;-1.202000427E0;9.893675995E0;9.966426346E0
4.251963500E0;3.171903992E-1;-1.453028412E0;9.795480194E0;9.907741092E0
4.261943500E0;4.337979126E-1;-1.687440948E0;9.789193268E0;9.943034870E0
4.271922500E0;3.174897766E-1;-1.879192200E0;9.747879181E0;9.932437345E0
4.281901500E0;-5.897735596E-2;-1.851499786E0;9.774823151E0;9.948803818E0
4.291879875E0;-4.555027771E-1;-1.953587494E0;9.864486694E0;1.006638389E1
4.301859875E0;-7.123686218E-1;-2.019151154E0;9.837542725E0;1.006785416E1
4.311838875E0;-5.894741821E-1;-1.964814148E0;9.795031128E0;1.000752763E1
4.321817875E0;-2.908451843E-1;-1.960772552E0;9.794432373E0;9.993003824E0
4.331797875E0;3.686833191E-1;-1.949545898E0;9.713600464E0;9.914166156E0
4.341776875E0;8.038284302E-1;-1.845512238E0;9.844129028E0;1.004783220E1
4.351755875E0;2.438429260E-1;-1.661095734E0;9.816286926E0;9.958824601E0
4.361735875E0;-7.268884277E-1;-1.672322388E0;9.778715057E0;9.947275865E0
4.371714875E0;-1.367705841E0;-1.503024445E0;9.776918793E0;9.985882176E0
4.381693875E0;-1.531315613E0;-1.536854095E0;9.796528015E0;1.003388306E1
4.391673875E0;-1.596879272E0;-1.623224487E0;9.803264008E0;1.006423700E1
4.401652875E0;-6.192622375E-1;-1.713935852E0;9.795629883E0;9.963705467E0
4.411631875E0;1.966909790E-1;-1.888323212E0;9.806557159E0;9.988644313E0
4.421611875E0;9.473799133E-1;-1.863624573E0;9.783056030E0;1.000393975E1
4.431590875E0;1.368603973E0;-1.787283325E0;9.823471985E0;1.007809805E1
4.441569875E0;1.503922577E0;-1.657802582E0;9.775421906E0;1.002840795E1
4.451549875E0;9.428892517E-1;-1.708247681E0;9.831704865E0;1.002345104E1
4.461528875E0;1.416055298E-1;-1.437011719E0;9.772577820E0;9.878680684E0
4.471507875E0;-4.209246826E-1;-1.124761047E0;9.786199493E0;9.859612849E0
4.481486875E0;-6.007008362E-1;-7.479945374E-1;9.906249847E0;9.952593801E0
4.491466875E0;-3.079096985E-1;-4.644841003E-1;9.766290894E0;9.782177246E0
4.501445875E0;1.363664246E-1;-1.933978271E-1;9.837243347E0;9.840089186E0
4.511424875E0;5.953120422E-1;3.233276367E-2;9.744885406E0;9.763105726E0
4.521404875E0;1.085841980E0;-1.055305481E-1;9.788893890E0;9.849499129E0
4.531383875E0;1.180445251E0;-6.551875305E-1;9.795929260E0;9.888526269E0
4.541362875E0;1.006357269E0;-2.646496582E-1;9.730365601E0;9.785847389E0
4.551342875E0;8.279283142E-1;-3.646417236E-1;9.758656769E0;9.800500539E0
4.561321875E0;4.233197021E-1;-6.785389709E-1;9.832902374E0;9.865372968E0
4.571300875E0;2.061213684E-1;-4.896318054E-1;9.754166107E0;9.768622307E0
4.581280875E0;4.926255798E-1;1.559756470E-1;9.808652802E0;9.822254229E0
4.591259875E0;9.437873840E-1;3.697311401E-1;9.789792023E0;9.842126985E0
4.601238875E0;1.378034363E0;5.664221191E-1;9.763746185E0;9.876768312E0
4.611218875E0;1.465452576E0;9.750723267E-1;9.794282684E0;9.951195435E0
4.621197875E0;1.229094086E0;9.541159058E-1;9.800719299E0;9.923462511E0
4.631176875E0;5.423222351E-1;4.848417664E-1;9.821675720E0;9.848578522E0
4.641156875E0;-2.311193848E-1;-1.130149841E-1;9.799372101E0;9.802748703E0
4.651135875E0;-7.568261719E-1;-2.794688416E-1;9.706116028E0;9.739588135E0
4.661114875E0;-8.265811157E-1;8.083190918E-3;9.807604980E0;9.842378632E0
4.671093875E0;-5.483097839E-1;4.343966675E-1;9.812844086E0;9.837746344E0
4.681073875E0;-5.478607178E-2;-6.212081909E-2;9.789193268E0;9.789543674E0
4.691052875E0;2.125579834E-1;8.083190918E-3;9.803114319E0;9.805421795E0
4.701031875E0;4.960684204E-1;3.730242920E-1;9.774374084E0;9.794060432E0
4.711011875E0;7.084767151E-1;6.030958557E-1;9.806257782E0;9.850297232E0
4.720990875E0;5.560935974E-1;7.794291687E-1;9.826914825E0;9.873449494E0
4.730969875E0;-4.326004028E-1;5.803431702E-1;9.807155914E0;9.833831828E0
4.740949875E0;-1.398242340E0;2.697390747E-1;9.780810699E0;9.883931341E0
4.750928875E0;-1.442699890E0;-4.041595459E-2;9.774074707E0;9.880058340E0
4.760907875E0;-6.834786987E-1;-2.270777893E-1;9.674082642E0;9.700854726E0
4.770887875E0;1.420545959E-1;6.002517700E-2;9.840237122E0;9.841445480E0
4.780866875E0;4.260140991E-1;4.113446045E-1;9.776320038E0;9.794239423E0
4.790845875E0;3.896397400E-1;3.450325012E-1;9.791438599E0;9.805260648E0
4.800825875E0;2.647993469E-1;4.743635559E-1;9.798473969E0;9.813522894E0
4.810804875E0;2.489323425E-1;5.035528564E-1;9.757908325E0;9.774063007E0
4.820783875E0;2.209405518E-1;5.665718079E-1;9.719737701E0;9.738743211E0
4.830763875E0;-6.212081909E-2;7.779322815E-1;9.815089417E0;9.846066112E0
4.840742875E0;-1.534309387E-1;1.037043457E0;9.828711090E0;9.884460627E0
4.850721875E0;1.459465027E-1;6.357279968E-1;9.773775330E0;9.795516049E0
4.860700875E0;5.496569824E-1;1.549278259E-1;9.814640350E0;9.831240544E0
4.870680875E0;7.737409973E-1;1.362167358E-1;9.743538208E0;9.775160712E0
4.880659875E0;7.104226685E-1;1.953437805E-1;9.761051788E0;9.788819723E0
4.890638875E0;5.213658142E-1;-1.191522217E-1;9.822124786E0;9.836673975E0
4.900618875E0;1.746867371E-1;-3.194357300E-1;9.741592255E0;9.748393421E0
4.910597875E0;7.035369873E-3;2.275268555E-2;9.811796265E0;9.811825168E0
4.920576875E0;9.909393311E-2;3.019221497E-1;9.802665253E0;9.807814367E0
4.930556875E0;-5.403762817E-2;4.367916870E-1;9.778715057E0;9.788614571E0
4.940535875E0;-2.701881409E-1;3.779640198E-1;9.801467743E0;9.812473100E0
4.950514875E0;-5.897735596E-1;2.650987244E-1;9.765692139E0;9.787075821E0
4.960494875E0;-8.068222046E-1;2.408491516E-1;9.795180817E0;9.831303963E0
4.970473875E0;-4.134402466E-1;-2.242337036E-1;9.736353149E0;9.747706717E0
4.980452875E0;-7.679031372E-2;5.538482666E-3;9.815837860E0;9.816139787E0
4.990432875E0;1.437011719E-1;1.913021851E-1;9.782457275E0;9.785382818E0
5.000411875E0;2.480342102E-1;2.198927307E-1;9.832752686E0;9.838338232E0
5.010390875E0;-1.204994202E-1;1.609153748E-1;9.761201477E0;9.763271385E0
5.020369875E0;-6.509962463E-1;2.900967407E-1;9.715995483E0;9.742100413E0
5.030349875E0;-7.207511902E-1;-6.870712280E-2;9.876162415E0;9.902665650E0
5.040328875E0;-5.005590820E-1;2.008822632E-1;9.808802490E0;9.823620482E0
5.050307875E0;-1.037342834E-1;4.963677979E-1;9.785900116E0;9.799029690E0
5.060287875E0;5.827381897E-1;6.533912659E-1;9.726922760E0;9.766244433E0
5.070266875E0;1.080303497E0;7.090754700E-1;9.796378326E0;9.881238383E0
5.080245875E0;1.272952881E0;3.710783386E-1;9.826465759E0;9.915520031E0
5.090225875E0;1.290017395E0;3.766168213E-1;9.750872955E0;9.843043660E0
5.100204875E0;5.189707947E-1;5.541476440E-1;9.708960114E0;9.738599323E0
5.110183875E0;-5.261558533E-1;8.921447754E-2;9.797725525E0;9.812248706E0
5.120163875E0;-8.436456299E-1;2.993774414E-2;9.823022919E0;9.859229862E0
5.130142875E0;-4.388873291E-1;2.278262329E-1;9.735904083E0;9.748453990E0
5.140121875E0;2.306703186E-1;4.610412598E-2;9.887239380E0;9.890037257E0
5.150101875E0;6.252497864E-1;-2.189945984E-1;9.754016418E0;9.776488747E0
5.160080875E0;1.011446686E0;-2.168989563E-1;9.741143188E0;9.795914463E0
5.170059875E0;1.235530701E0;-1.029858398E-1;9.818831635E0;9.896797303E0
5.180039875E0;-5.313949585E-2;2.806663513E-1;9.846823425E0;9.850965890E0
5.190018875E0;-1.785786438E0;-3.037184143E-1;9.830956421E0;9.996448481E0
5.199997875E0;-2.334545288E0;-4.965174866E-1;9.773026886E0;1.006025277E1
5.209976875E0;-1.984123993E0;-2.245330811E-1;9.698481903E0;9.901904582E0
5.219956875E0;-1.062939606E0;3.366499329E-1;9.807455292E0;9.870630835E0
5.229935875E0;1.413061523E-1;6.966513062E-1;9.758656769E0;9.784511863E0
5.239914875E0;1.156195679E0;1.143921204E0;9.852661285E0;9.986004134E0
5.249894875E0;1.941163330E0;9.740245056E-1;9.783355408E0;1.002152093E1
5.259873875E0;2.161505127E0;1.053060150E0;9.732012177E0;1.002462474E1
5.269852875E0;2.611020355E0;1.144370270E0;9.712702332E0;1.012243040E1
5.279832875E0;2.932102661E0;9.300160217E-1;9.780661011E0;1.025297448E1
5.289811875E0;1.196012878E0;9.157955933E-1;9.901459808E0;1.001538989E1
5.299791125E0;-1.857187958E0;2.763253784E-1;9.766739960E0;9.945587578E0
5.309771125E0;-3.184627533E0;-3.546125793E-1;9.924511871E0;1.042897591E1
5.319750125E0;-2.464924164E0;-4.375401306E-1;9.620643768E0;9.941030078E0
5.329729125E0;-2.924917603E-1;-3.429368591E-1;9.712702332E0;9.723155028E0
5.339709125E0;1.917512512E0;6.245013428E-1;9.865235138E0;1.006924627E1
5.349688125E0;3.013683014E0;1.343306580E0;9.721983032E0;1.026663099E1
5.359667125E0;3.382965088E0;1.557511139E0;9.796977081E0;1.048098534E1
5.369646125E0;3.565435638E0;9.493258667E-1;9.725575562E0;1.040194073E1
5.379626125E0;3.030148773E0;7.605683899E-1;9.788744202E0;1.027520213E1
5.389605125E0;1.130149841E-1;1.355880432E0;9.787247314E0;9.881366005E0
5.399584125E0;-2.402503967E0;2.730322266E-1;9.871222687E0;1.016305118E1
5.409564125E0;-3.338806915E0;-6.480024719E-1;9.795629883E0;1.036927691E1
5.419543125E0;-2.827021179E0;-9.222322083E-1;9.734407196E0;1.017846965E1
5.429522125E0;-1.002315674E0;-4.577481079E-1;9.751771088E0;9.813827459E0
5.439502125E0;7.454498291E-2;9.065148926E-1;9.667945404E0;9.710638215E0
5.449481125E0;1.266665955E0;8.830137634E-1;9.983938293E0;1.010263232E1
5.459460125E0;1.844314728E0;6.849755859E-1;9.780511322E0;9.976426719E0
5.469440125E0;1.255738678E0;6.077362061E-1;9.744136963E0;9.843496740E0
5.479419125E0;6.876699829E-1;5.301974487E-1;9.625583496E0;9.664670557E0
5.489398125E0;1.281335449E-1;5.366340637E-1;9.694140930E0;9.709828150E0
5.499378125E0;-5.562133484E0;1.109941864E0;9.971813507E0;1.147198171E1
5.509357125E0;1.860630798E-1;-8.683442688E-1;9.959389343E0;9.998903806E0
5.519336125E0;8.408015442E-1;-5.813909912E-1;9.702822876E0;9.756522664E0
5.529316125E0;-1.001567230E0;9.496252441E-1;9.730814667E0;9.828208336E0
5.539295125E0;-2.448907471E-1;1.705852661E0;9.706116028E0;9.857920325E0
5.549274125E0;2.044747925E-1;1.407972107E0;9.816586304E0;9.919151277E0
5.559253125E0;1.122665405E-2;8.009843445E-1;9.943971405E0;9.976185106E0
5.569233125E0;7.993377686E-2;1.042282562E0;9.639504547E0;9.696019300E0
5.579212125E0;1.055305481E-1;1.344953156E0;9.726174316E0;9.819292364E0
5.589191125E0;-2.859054565E-2;1.669328613E0;9.830956421E0;9.971718989E0
5.599171125E0;2.880010986E-1;2.440973969E0;1.006581802E1;1.036156316E1
5.609150125E0;2.013313293E-1;1.303788757E0;9.708211670E0;9.797437076E0
5.619129125E0;2.454895020E-2;-1.878593445E-1;9.724677429E0;9.726522754E0
5.629109125E0;-4.370910645E-2;-8.574169922E-1;9.695488129E0;9.733425113E0
5.639088125E0;1.185534668E-1;3.847000122E-2;9.671537933E0;9.672341023E0
5.649067125E0;3.393443298E-1;2.266885986E0;9.889035645E0;1.015120449E1
5.659047125E0;4.715194702E-1;3.350332947E0;9.732161865E0;1.030349630E1
5.669026125E0;5.815406799E-1;3.218157806E0;9.776469727E0;1.030893251E1
5.679005125E0;3.681594086E0;2.137255554E0;9.795629883E0;1.068065359E1
5.688985125E0;-9.139993286E-1;2.996618500E0;9.776320038E0;1.026603870E1
5.698964125E0;-1.112187195E-1;1.411714325E0;9.702673187E0;9.805466532E0
5.708943125E0;-7.342231750E-1;6.855743408E-1;9.900711365E0;9.951541658E0
5.718923125E0;-1.106499023E0;7.207511902E-1;9.735604706E0;9.824755537E0
5.728902125E0;-6.198609924E-1;1.577270050E0;9.804461517E0;9.949847944E0
5.738881125E0;9.458830261E-1;2.449805603E0;9.799072723E0;1.014485428E1
5.748860125E0;1.913321228E0;2.670297089E0;9.657167816E0;1.020059679E1
5.758840125E0;1.820663910E0;2.786904602E0;9.770781555E0;1.032229754E1
5.768819125E0;1.289718018E0;3.212170258E0;9.753118286E0;1.034914135E1
5.778798125E0;-8.008346558E-2;3.370540924E0;9.859546967E0;1.042005882E1
5.788778125E0;-1.461710358E0;3.112477570E0;9.903705139E0;1.048367728E1
5.798757125E0;-1.514700165E0;2.679128723E0;9.687554626E0;1.016468209E1
5.808736125E0;-6.227050781E-1;2.153122559E0;9.707163849E0;9.962566354E0
5.818716125E0;2.348616028E-1;1.960772552E0;9.733059998E0;9.931376838E0
5.828695125E0;1.200353851E0;1.799857178E0;9.732910309E0;9.970450256E0
5.838674125E0;1.356179810E0;1.849404144E0;9.803413696E0;1.006809016E1
5.848654125E0;7.445516968E-1;1.107846222E0;9.761500854E0;9.852338779E0
5.858633125E0;4.851411438E-1;1.890568542E-1;9.775870972E0;9.789727150E0
5.868612125E0;8.562194824E-2;2.826123047E-1;9.777068481E0;9.781526922E0
5.878592125E0;-8.069718933E-1;3.532653809E-1;9.836345215E0;9.875711987E0
5.888571125E0;-6.123765564E-1;2.731819153E-1;9.771080933E0;9.794062283E0
5.898550125E0;1.956431580E-1;2.095642090E-2;9.807155914E0;9.809129551E0
5.908530125E0;9.699829102E-2;4.879852295E-2;9.827363892E0;9.827963727E0
5.918509125E0;8.487350464E-2;6.107299805E-2;9.786498871E0;9.787057452E0
5.928488125E0;8.921447754E-2;7.888595581E-2;9.750573578E0;9.751300801E0
5.938467125E0;-2.365081787E-2;1.922003174E-1;9.807604980E0;9.809516592E0
5.948447125E0;-9.386979675E-1;1.496587830E0;9.752968597E0;9.911676219E0
5.958426125E0;-2.594105530E-1;1.482367401E0;9.747729492E0;9.863211303E0
5.968405125E0;9.671388245E-1;6.466552734E-2;9.785001984E0;9.832893926E0
5.978385125E0;8.732839966E-1;-5.146298218E-1;9.784552917E0;9.836917433E0
5.988364125E0;3.751199341E-1;-5.069956970E-1;9.754615173E0;9.774982188E0
5.998343125E0;1.791773987E-1;-1.576222229E-1;9.799072723E0;9.801978144E0
6.008323125E0;5.089416504E-3;-2.444416809E-1;9.794432373E0;9.797483511E0
6.018302125E0;-2.523751831E-1;-7.676037598E-1;9.816137238E0;9.849338000E0
6.028281125E0;-3.936813354E-2;-5.751040649E-1;9.802365875E0;9.819300957E0
6.038261125E0;1.122665405E-1;1.432521057E-1;9.793384552E0;9.795075596E0
6.048240125E0;7.768844604E-2;6.286926270E-2;9.732012177E0;9.732525317E0
6.058219125E0;9.834548950E-2;5.957611084E-2;9.757459259E0;9.758136725E0
6.068199125E0;8.202941895E-2;6.451583862E-2;9.775122528E0;9.775679596E0
6.078178125E0;1.028361511E-1;6.556365967E-2;9.827214203E0;9.827970943E0
6.088157125E0;8.756790161E-2;6.242019653E-2;9.797126770E0;9.797716947E0
6.098136125E0;8.711883545E-2;5.867797852E-2;9.765392761E0;9.765957638E0
6.108116125E0;8.816665649E-2;5.703140259E-2;9.734407196E0;9.734973518E0
6.118095125E0;9.056167603E-2;5.897735596E-2;9.764195251E0;9.764793324E0
6.128074125E0;9.789642334E-2;6.421646118E-2;9.757908325E0;9.758610677E0
6.138054125E0;9.265731812E-2;6.032455444E-2;9.781858521E0;9.782483353E0
6.148033125E0;1.100212097E-1;4.535568237E-2;9.825417938E0;9.826138584E0
6.158012125E0;1.363664246E-1;3.622467041E-2;9.807604980E0;9.808619856E0
6.167992125E0;1.320254517E-1;3.472778320E-2;9.786648560E0;9.787600664E0
6.177971125E0;1.475930786E-1;3.667373657E-2;9.801168365E0;9.802348188E0
6.187950125E0;1.660047913E-1;3.053649902E-2;9.822573853E0;9.824023980E0
6.197930125E0;1.568737793E-1;3.742218018E-2;9.852361908E0;9.853681798E0
6.207909125E0;1.326242065E-1;4.236190796E-2;9.831555176E0;9.832540917E0
6.217888125E0;1.073268127E-1;5.568420410E-2;9.783355408E0;9.784102555E0
6.227868125E0;4.834945679E-2;6.646179199E-2;9.754166107E0;9.754512355E0
6.237847125E0;1.260379028E-1;4.580474854E-2;9.773326263E0;9.774246256E0
6.247826125E0;1.598675537E-1;3.308120728E-2;9.981842651E0;9.983177586E0
6.257806125E0;-2.260299683E-2;1.285826111E-1;9.447004852E0;9.447906914E0
6.267785125E0;1.240919495E-1;5.029541016E-2;9.902357941E0;9.903263160E0
6.277764125E0;7.349716187E-2;7.259902954E-2;9.778415680E0;9.778961379E0
6.287743125E0;7.888595581E-2;6.077362061E-2;9.784253540E0;9.784760281E0
6.297722917E0;8.472381592E-2;6.271957397E-2;9.740095367E0;9.740665770E0
6.307701917E0;8.442443848E-2;6.750961304E-2;9.771829376E0;9.772427252E0
6.317680917E0;7.903564453E-2;6.197113037E-2;9.810898132E0;9.811412193E0
6.327660917E0;8.038284302E-2;5.927673340E-2;9.822124786E0;9.822632562E0
6.337639917E0;8.696914673E-2;5.748046875E-2;9.801018677E0;9.801573075E0
6.347618917E0;8.921447754E-2;6.840774536E-2;9.742041321E0;9.742689974E0
6.357598917E0;9.131011963E-2;6.451583862E-2;9.746531982E0;9.747173206E0
6.367577917E0;8.666976929E-2;6.990463257E-2;9.787397003E0;9.788030364E0
6.377556917E0;8.607101440E-2;5.703140259E-2;9.816286926E0;9.816829927E0
6.387536917E0;8.936416626E-2;5.014572144E-2;9.805659027E0;9.806194446E0
6.397515917E0;7.664062500E-2;5.553451538E-2;9.762548676E0;9.763007452E0
6.407494917E0;8.292755127E-2;6.242019653E-2;9.751022644E0;9.751575045E0
6.417474917E0;8.831634521E-2;6.601272583E-2;9.764943695E0;9.765566180E0
6.427453917E0;8.412506104E-2;6.137237549E-2;9.790241089E0;9.790794869E0
6.437432917E0;7.484436035E-2;6.077362061E-2;9.798773346E0;9.799247634E0
6.447412917E0;8.292755127E-2;5.763015747E-2;9.780511322E0;9.781032662E0
6.457391917E0;8.247848511E-2;5.149291992E-2;9.768386536E0;9.768870443E0
6.467370917E0;8.427474976E-2;5.478607178E-2;9.781559143E0;9.782075599E0
6.477349917E0;7.858657837E-2;6.810836792E-2;9.772278442E0;9.772831757E0
6.487329917E0;8.187973022E-2;6.810836792E-2;9.787846069E0;9.788425497E0
6.497308917E0;7.813751221E-2;6.511459351E-2;9.801916809E0;9.802444517E0
6.507287917E0;8.472381592E-2;5.972579956E-2;9.795031128E0;9.795579620E0
6.517267917E0;8.382568359E-2;6.631210327E-2;9.786498871E0;9.787082517E0
