"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
3.192407417E0;-1.410067749E-1;4.258644104E-1;9.754315796E0;9.764625956E0
3.202386417E0;8.008346558E-2;3.664379883E-1;9.825417938E0;9.832574832E0
3.212365417E0;1.523831177E-1;1.670526123E-1;9.753267975E0;9.755888651E0
3.222345417E0;4.730163574E-2;1.923500061E-1;9.779164124E0;9.781170018E0
3.232324417E0;-2.514770508E-2;1.074765015E-1;9.815538483E0;9.816159092E0
3.242303417E0;-1.169068909E-1;7.424560547E-2;9.828411713E0;9.829387388E0
3.252282417E0;-2.609074402E-1;3.150947571E-1;9.782906342E0;9.791456168E0
3.262261417E0;-3.529660034E-1;4.676275635E-1;9.751322021E0;9.768906884E0
3.272241417E0;-1.493893433E-1;5.842350769E-1;9.747430115E0;9.766065822E0
3.282220417E0;9.580078125E-3;6.192622375E-1;9.767638092E0;9.787253516E0
3.292199417E0;-5.568420410E-2;2.312690735E-1;9.817783813E0;9.820665208E0
3.302178417E0;-2.106120300E-1;2.083666992E-1;9.850415955E0;9.854870298E0
3.312157417E0;-3.308120728E-2;1.859133911E-1;9.758507080E0;9.760333938E0
3.322137417E0;-2.579136658E-1;2.182461548E-1;9.781559143E0;9.787392406E0
3.332116417E0;-4.140390015E-1;1.951940918E-1;9.769584045E0;9.780301705E0
3.342095417E0;-3.905378723E-1;1.960922241E-2;9.852960663E0;9.860716920E0
3.352074417E0;-2.869532776E-1;2.213896179E-1;9.770931244E0;9.777650685E0
3.362054417E0;-2.514770508E-1;4.504133606E-1;9.745484161E0;9.759127750E0
3.372033417E0;-1.770817566E-1;5.028044128E-1;9.768236847E0;9.782771659E0
3.382012417E0;1.314266968E-1;7.319778442E-2;9.765392761E0;9.766551422E0
3.391991417E0;3.323089600E-2;1.984872437E-1;9.773326263E0;9.775398085E0
3.401970417E0;2.760260010E-1;4.306544495E-1;9.842482452E0;9.855765543E0
3.411950417E0;1.023870850E-1;3.276686096E-1;9.796977081E0;9.802989838E0
3.421929417E0;-1.956431580E-1;4.236190796E-2;9.760003967E0;9.762056557E0
3.431908417E0;3.742218018E-3;-1.131646729E-1;9.769883423E0;9.770539511E0
3.441887417E0;-1.110690308E-1;1.896556091E-1;9.791588287E0;9.794054664E0
3.451866417E0;-8.027806091E-1;1.134640503E-1;9.813592529E0;9.847026410E0
3.461846417E0;-2.659968567E-1;1.737886047E-1;9.846973114E0;9.852098067E0
3.471825417E0;3.143463135E-3;5.406756592E-1;9.667496338E0;9.682604272E0
3.481804417E0;-1.437011719E-2;2.415975952E-1;9.847871246E0;9.850844836E0
3.491783417E0;1.194515991E-1;-5.388793945E-2;9.759105835E0;9.759985619E0
3.501762417E0;-1.957928467E-1;2.707868958E-1;9.806108093E0;9.811799851E0
3.511742417E0;-6.095324707E-1;1.401086426E-1;9.809550934E0;9.829468439E0
3.521721417E0;-7.228468323E-1;-1.676513672E-2;9.757459259E0;9.784211762E0
3.531700417E0;-4.649331665E-1;-1.062789917E-1;9.813742218E0;9.825324137E0
3.541679417E0;-3.067121887E-1;-4.113446045E-1;9.785451050E0;9.798894274E0
3.551659417E0;1.492396545E-1;-1.013841705E0;9.846224670E0;9.899408454E0
3.561638417E0;-3.514691162E-1;-5.930667114E-1;9.788594513E0;9.812840629E0
3.571617417E0;-6.686595154E-1;-3.159928894E-1;9.767787781E0;9.795745770E0
3.581596417E0;-9.939331055E-2;-7.911048889E-1;9.815089417E0;9.847421298E0
3.591575417E0;-4.082011414E-1;-1.788780212E-1;9.801018677E0;9.811146346E0
3.601555417E0;-6.896159363E-1;1.609153748E-1;9.760153656E0;9.785809281E0
3.611534417E0;-1.805245972E-1;3.233276367E-2;9.826016693E0;9.827728048E0
3.621513417E0;-3.457809448E-2;1.022373962E-1;9.723030853E0;9.723629832E0
3.631492417E0;-4.095483398E-1;-1.966909790E-1;9.823771362E0;9.834271756E0
3.641471417E0;-6.421646118E-1;-3.942800903E-1;9.854457550E0;9.883226487E0
3.651451417E0;-1.121168518E-1;-5.740562439E-1;9.801018677E0;9.818455982E0
3.661430417E0;3.035687256E-1;-7.232958984E-1;9.833052063E0;9.864290334E0
3.671409417E0;-3.345542908E-1;-1.100212097E-1;9.808503113E0;9.814823715E0
3.681388417E0;-9.746232605E-1;1.253643036E0;9.777367859E0;9.905474931E0
3.691367417E0;-1.076261902E0;8.854087830E-1;9.766590271E0;9.865524513E0
3.701347417E0;5.433700562E-2;-1.057850189E0;9.843530273E0;9.900357962E0
3.711326417E0;1.718426514E-1;-1.354383545E0;9.772727509E0;9.867628268E0
3.721305417E0;6.735992432E-2;-1.193318481E0;9.753118286E0;9.826080738E0
3.731284417E0;6.499484253E-1;-1.138532410E0;9.803563385E0;9.890831312E0
3.741263417E0;1.229243774E0;-1.513352966E0;9.824370117E0;1.001596354E1
3.751243417E0;7.140151978E-1;-1.501078491E0;9.828860779E0;9.968428088E0
3.761222417E0;-8.904981995E-1;-5.644761658E-1;9.752220154E0;9.809047778E0
3.771201417E0;-1.372645569E0;-2.511776733E-1;9.776769104E0;9.875852378E0
3.781180417E0;-1.060095520E0;-3.119512939E-1;9.780661011E0;9.842888089E0
3.791160417E0;-9.425898743E-1;-5.776487732E-1;9.795629883E0;9.857815102E0
3.801139417E0;-9.575587463E-1;-8.419990540E-1;9.773775330E0;9.856600091E0
3.811118417E0;-7.162605286E-1;-7.759863281E-1;9.802365875E0;9.859085185E0
3.821097417E0;1.017883301E-2;-7.640112305E-1;9.783056030E0;9.812848825E0
3.831076417E0;5.703140259E-1;-1.130299530E0;9.810598755E0;9.891950417E0
3.841056417E0;8.286767578E-1;-1.308878174E0;9.773925018E0;9.895932372E0
3.851035417E0;5.536985779E-1;-1.223405914E0;9.788893890E0;9.880574262E0
3.861014417E0;2.092648315E-1;-1.190624084E0;9.804461517E0;9.878706551E0
3.870993417E0;1.206491089E-1;-1.340911560E0;9.758058014E0;9.850497258E0
3.880972417E0;2.164498901E-1;-1.487307129E0;9.787846069E0;9.902568542E0
3.890952417E0;3.942800903E-1;-1.483115845E0;9.851613464E0;9.970425129E0
3.900931417E0;4.471202087E-1;-1.667682037E0;9.774523773E0;9.925844793E0
3.910910417E0;7.430548096E-1;-1.884880371E0;9.831555176E0;1.003814632E1
3.920889417E0;1.135239258E0;-1.848805389E0;9.762398987E0;1.000056416E1
3.930869417E0;1.059347076E0;-1.594633942E0;9.796677704E0;9.981982151E0
3.940848417E0;1.191821594E0;-1.425934753E0;9.801318054E0;9.975949290E0
3.950827417E0;1.219663696E0;-1.491498413E0;9.815239105E0;1.000255296E1
3.960806417E0;8.539741516E-1;-1.438658295E0;9.793983307E0;9.935850168E0
3.970785417E0;5.084925842E-1;-1.296753387E0;9.791588287E0;9.890163560E0
3.980765417E0;9.978250122E-1;-1.372495880E0;9.774972839E0;9.921163929E0
3.990744417E0;9.686357117E-1;-1.410965881E0;9.804311829E0;9.952568025E0
4.000723417E0;1.359323273E0;-1.386267242E0;9.828112335E0;1.001804815E1
4.010702417E0;1.535955963E0;-1.211281128E0;9.805808716E0;9.999012314E0
4.020681417E0;1.757794647E0;-9.241781616E-1;9.765841827E0;9.965721945E0
4.030661417E0;1.662742310E0;-8.864566040E-1;9.779014435E0;9.958897560E0
4.040640417E0;6.924600220E-1;-9.469308472E-1;9.758806458E0;9.829063149E0
4.050619417E0;3.860472107E-1;-9.436376953E-1;9.815388794E0;9.868198505E0
4.060598417E0;1.511856079E-1;-1.033151550E0;9.818382568E0;9.873747793E0
4.070577417E0;7.023394775E-1;-8.714877319E-1;9.774224396E0;9.838101145E0
4.080557417E0;8.249345398E-1;-9.285191345E-1;9.765542450E0;9.844210691E0
4.090536417E0;5.766009521E-1;-8.069718933E-1;9.771679688E0;9.821883537E0
4.100515417E0;2.896476746E-1;-5.860313416E-1;9.815239105E0;9.836983643E0
4.110494417E0;5.996530151E-1;-3.767665100E-1;9.822124786E0;9.847622660E0
4.120474417E0;7.988887024E-1;-4.746629333E-1;9.799821167E0;9.843780928E0
4.130453417E0;6.574328613E-1;-3.189866638E-1;9.731114044E0;9.758511721E0
4.140432417E0;5.566923523E-1;1.115180969E-1;9.828860779E0;9.845244886E0
4.150411417E0;7.387138367E-1;5.194198608E-2;9.798473969E0;9.826417873E0
4.160390417E0;6.607260132E-1;-2.195933533E-1;9.798923035E0;9.823628288E0
4.170370417E0;7.014413452E-1;-5.059478760E-2;9.759854279E0;9.785158932E0
4.180349417E0;6.957531738E-1;-2.483335876E-1;9.759554901E0;9.787474338E0
4.190328417E0;8.789721680E-1;-2.799179077E-1;9.770931244E0;9.814379424E0
4.200307417E0;1.003662872E0;-2.607577515E-1;9.801018677E0;9.855724269E0
4.210286417E0;8.304730225E-1;-1.529818726E-1;9.813442841E0;9.849708081E0
4.220266417E0;6.429130554E-1;-1.655557251E-1;9.749376068E0;9.771953725E0
4.230245417E0;5.866300964E-1;-1.511856079E-1;9.737101593E0;9.755928423E0
4.240224417E0;7.274871826E-1;1.037342834E-1;9.816586304E0;9.844052268E0
4.250203417E0;6.583309937E-1;-2.200424194E-2;9.828860779E0;9.850907983E0
4.260182417E0;3.688330078E-1;-1.600172424E-1;9.802216187E0;9.810457964E0
4.270162417E0;2.989283752E-1;-2.844085693E-2;9.767338715E0;9.771953368E0
4.280141417E0;2.890489197E-1;2.784210205E-2;9.753567352E0;9.757889145E0
4.290120417E0;4.034111023E-1;-1.005908203E-1;9.806108093E0;9.814917981E0
4.300099417E0;4.614903259E-1;-3.248245239E-2;9.792636108E0;9.803558047E0
4.310079417E0;3.986210632E-1;1.511856079E-2;9.772577820E0;9.780715954E0
4.320058417E0;5.601351929E-1;5.538482666E-2;9.750573578E0;9.766806234E0
4.330037417E0;7.523355103E-1;2.933898926E-2;9.760153656E0;9.789150570E0
4.340016417E0;7.466473389E-1;-4.131408691E-2;9.796677704E0;9.825175985E0
4.349995417E0;6.414161682E-1;-1.547781372E-1;9.827663269E0;9.849788643E0
4.359975417E0;4.808001709E-1;4.520599365E-2;9.779613190E0;9.791529325E0
4.369954417E0;6.586303711E-1;3.269201660E-1;9.742191010E0;9.769900533E0
4.379933417E0;5.456153870E-1;9.984237671E-2;9.765093384E0;9.780833985E0
4.389912417E0;5.583389282E-1;-2.395019531E-2;9.789043579E0;9.804982925E0
4.399891417E0;6.328839111E-1;1.243913269E-1;9.812544708E0;9.833719993E0
4.409871417E0;6.686595154E-1;-4.625381470E-2;9.779912567E0;9.802853400E0
4.419850417E0;6.029461670E-1;-2.659968567E-1;9.740394745E0;9.762662966E0
4.429829417E0;6.512956238E-1;-1.703457642E-1;9.804012451E0;9.827098443E0
4.439808417E0;7.447013855E-1;-7.140151978E-2;9.787397003E0;9.815947149E0
4.449787417E0;3.243754578E-1;-2.089654541E-1;9.825567627E0;9.833141166E0
4.459767417E0;4.902305603E-1;2.305206299E-2;9.748477936E0;9.760823708E0
4.469746417E0;5.188211060E-1;-8.921447754E-2;9.765542450E0;9.779721566E0
4.479725417E0;4.460723877E-1;-1.246907043E-1;9.786498871E0;9.797453164E0
4.489704417E0;5.409750366E-1;4.490661621E-3;9.797276459E0;9.812201596E0
4.499684417E0;4.831951904E-1;1.267863464E-1;9.801467743E0;9.814189844E0
4.509663417E0;4.152365112E-1;1.062789917E-2;9.749076691E0;9.757921430E0
4.519642417E0;4.586462402E-1;-1.466949463E-1;9.776170349E0;9.788022399E0
4.529621417E0;2.642005920E-1;-2.492317200E-1;9.752818909E0;9.759579656E0
4.539600417E0;1.056802368E-1;-2.621049500E-1;9.842632141E0;9.846688519E0
4.549580417E0;1.023870850E-1;-2.950364685E-1;9.827812958E0;9.832773625E0
4.559559417E0;1.619631958E-1;-3.698808289E-1;9.761949921E0;9.770297342E0
4.569538417E0;4.439767456E-1;-2.674937439E-1;9.743388519E0;9.757165987E0
4.579517417E0;5.352868652E-1;-1.224453735E-1;9.795330505E0;9.810709689E0
4.589496417E0;6.207591248E-1;-2.032772827E-1;9.819131012E0;9.840833165E0
4.599476417E0;6.719526672E-1;-1.101708984E-1;9.766141205E0;9.789850461E0
4.609455167E0;6.575825500E-1;4.775070190E-2;9.776769104E0;9.798974898E0
4.619434167E0;6.039939880E-1;-8.637039185E-2;9.769584045E0;9.788617931E0
4.629413167E0;4.565505981E-1;-4.939727783E-2;9.806856537E0;9.817602237E0
4.639393167E0;4.225712585E-1;-2.248324585E-1;9.799072723E0;9.810756461E0
4.649372167E0;3.112028503E-1;-1.059796143E-1;9.796528015E0;9.802042647E0
4.659351167E0;2.252815247E-1;-1.724414062E-1;9.772727509E0;9.776844622E0
4.669330167E0;1.284329224E-1;-1.859133911E-1;9.772428131E0;9.775040173E0
4.679309167E0;1.944456482E-1;-2.496807861E-1;9.814340973E0;9.819441855E0
4.689289167E0;4.204756165E-1;-2.833607483E-1;9.746232605E0;9.759413048E0
4.699268167E0;2.998265076E-1;7.484436035E-3;9.872420197E0;9.876974865E0
4.709247167E0;3.844006348E-1;-1.231938171E-1;9.769733734E0;9.778069227E0
4.719226167E0;2.751278687E-1;-1.631607056E-2;9.767787781E0;9.771675378E0
4.729205167E0;1.790277100E-1;-1.049317932E-1;9.761201477E0;9.763406981E0
4.739185167E0;5.164260864E-2;2.110610962E-2;9.798623657E0;9.798782476E0
4.749164167E0;-2.148033142E-1;4.011657715E-2;9.810149689E0;9.812583081E0
4.759143167E0;-2.357597351E-1;-9.864486694E-2;9.768985291E0;9.772327618E0
4.769122167E0;2.784210205E-2;-4.311035156E-2;9.754615173E0;9.754750169E0
4.779101167E0;7.634124756E-3;1.971400452E-1;9.814640350E0;9.816623029E0
4.789081167E0;1.707948303E-1;1.182540894E-2;9.814490662E0;9.815983785E0
4.799060167E0;2.685415649E-1;3.487747192E-2;9.796977081E0;9.800718899E0
4.809039167E0;7.843688965E-2;1.962419128E-1;9.761500854E0;9.763788310E0
4.819018167E0;-4.505630493E-2;2.050735474E-1;9.757159882E0;9.759418742E0
4.828998167E0;-3.326083374E-1;2.655477905E-1;9.795330505E0;9.804572589E0
4.838977167E0;-3.198847961E-1;4.685256958E-2;9.841434631E0;9.846743474E0
4.848956167E0;-2.106120300E-1;4.565505981E-2;9.784852295E0;9.787225156E0
4.858935167E0;-4.046086121E-1;2.109114075E-1;9.791588287E0;9.802213675E0
4.868914167E0;-2.968327332E-1;2.890489197E-1;9.760902100E0;9.769691333E0
4.878894167E0;1.770817566E-1;3.860472107E-1;9.761949921E0;9.771185018E0
4.888873167E0;5.643264771E-1;2.149530029E-1;9.791288910E0;9.809893357E0
4.898852167E0;5.816903687E-1;2.230361938E-1;9.814340973E0;9.834093632E0
4.908831167E0;3.903881836E-1;3.950285339E-1;9.790390778E0;9.806130840E0
4.918810167E0;1.853146362E-1;2.896476746E-1;9.774374084E0;9.780420545E0
4.928790167E0;7.484436035E-4;2.794688416E-1;9.802665253E0;9.806648227E0
4.938769167E0;-1.932481384E-1;2.136058044E-1;9.763446808E0;9.767695012E0
4.948748167E0;-1.326242065E-1;1.501377869E-1;9.791887665E0;9.793936623E0
4.958727167E0;2.568658447E-1;7.364685059E-2;9.756411438E0;9.760070085E0
4.968706167E0;6.171665955E-1;-1.776805115E-1;9.757459259E0;9.778572297E0
4.978686167E0;6.915618896E-1;-1.462458801E-1;9.757608948E0;9.783178322E0
4.988665167E0;5.728587341E-1;1.435514832E-1;9.797426147E0;9.815209283E0
4.998644167E0;5.652246094E-1;-1.158590698E-1;9.794432373E0;9.811412115E0
5.008623167E0;4.686753845E-1;-3.284170532E-1;9.824370117E0;9.841024468E0
5.018602167E0;2.296224976E-1;-3.921844482E-1;9.758207703E0;9.768784607E0
5.028582167E0;-2.453398132E-1;-3.016227722E-1;9.788444824E0;9.796163535E0
5.038561167E0;-2.299218750E-1;-4.315525818E-1;9.801168365E0;9.813358397E0
5.048540167E0;-1.407073975E-1;-4.297563171E-1;9.818681946E0;9.829089694E0
5.058519167E0;1.218466187E-1;-2.037263489E-1;9.804162140E0;9.807035551E0
5.068499167E0;4.159849548E-1;-2.538720703E-1;9.805060272E0;9.817163615E0
5.078478167E0;4.047583008E-1;-2.631527710E-1;9.730814667E0;9.742783624E0
5.088457167E0;1.737886047E-1;-7.229965210E-2;9.835596771E0;9.837397703E0
5.098436167E0;-1.077758789E-1;6.556365967E-2;9.795929260E0;9.796741515E0
5.108415167E0;-4.227209473E-1;1.490899658E-1;9.836195526E0;9.846403569E0
5.118395167E0;-5.221142578E-1;3.981719971E-2;9.766739960E0;9.780766746E0
5.128374167E0;-5.948629761E-1;-5.523513794E-2;9.741592255E0;9.759894084E0
5.138353167E0;-5.887257385E-1;-1.577719116E-1;9.798324280E0;9.817262789E0
5.148332167E0;-7.292834473E-1;-1.137634277E-1;9.791737976E0;9.819517761E0
5.158311167E0;-5.267546082E-1;3.385958862E-1;9.797426147E0;9.817417008E0
5.168291167E0;8.232879639E-3;4.102967834E-1;9.771529999E0;9.780143647E0
5.178270167E0;3.158432007E-1;-1.856140137E-2;9.751471710E0;9.756602993E0
5.188249167E0;-2.335144043E-1;1.133143616E-1;9.844727783E0;9.848148773E0
5.198228167E0;-4.926255798E-1;1.303788757E-1;9.800719299E0;9.813958294E0
5.208208167E0;-3.107537842E-1;-1.772314453E-1;9.775721283E0;9.782264845E0
5.218187167E0;-3.857478333E-1;-2.883004761E-1;9.775272217E0;9.787127539E0
5.228166167E0;-3.845503235E-1;-2.165995789E-1;9.814340973E0;9.824259924E0
5.238145167E0;1.945953369E-2;-1.025367737E-1;9.757309570E0;9.757867724E0
5.248124167E0;3.429368591E-1;-5.688171387E-2;9.811347198E0;9.817503505E0
5.258104167E0;5.628295898E-1;-9.819580078E-2;9.792636108E0;9.809288533E0
5.268083167E0;4.447251892E-1;-4.475692749E-2;9.745783539E0;9.756027904E0
5.278062167E0;2.405497742E-1;9.190887451E-2;9.740394745E0;9.743798090E0
5.288041167E0;-1.913021851E-1;2.173480225E-1;9.848320312E0;9.852575788E0
5.298020167E0;-5.432203674E-1;1.805245972E-1;9.792037354E0;9.808754917E0
5.308000167E0;-6.652166748E-1;-3.517684937E-2;9.800120544E0;9.822734513E0
5.317979167E0;-5.354365540E-1;-4.324507141E-1;9.718240814E0;9.742582329E0
5.327958167E0;-4.222718811E-1;-2.167492676E-1;9.783505096E0;9.795012290E0
5.337937167E0;3.004252625E-1;1.142124939E-1;9.856403503E0;9.861642351E0
5.347917167E0;5.158273315E-1;-1.821711731E-1;9.766440582E0;9.781749630E0
5.357896167E0;2.540217590E-1;-1.264869690E-1;9.807006226E0;9.811110901E0
5.367875167E0;1.203497314E-1;-3.308120728E-2;9.733059998E0;9.733860249E0
5.377854167E0;1.902543640E-1;-5.733078003E-2;9.811796265E0;9.813808103E0
5.387833167E0;-1.317260742E-2;-3.653901672E-1;9.767189026E0;9.774030129E0
5.397813167E0;-1.231938171E-1;-4.635859680E-1;9.815089417E0;9.826803596E0
5.407792167E0;-6.137237549E-2;-5.251080322E-1;9.782157898E0;9.796433951E0
5.417771167E0;-9.684860229E-2;-5.102888489E-1;9.790989532E0;9.804756518E0
5.427750167E0;8.202941895E-2;-4.944218445E-1;9.771679688E0;9.784523785E0
5.437729167E0;3.796105957E-1;-4.656816101E-1;9.804910583E0;9.823300622E0
5.447709167E0;6.792874146E-1;-3.016227722E-1;9.847571869E0;9.875579953E0
5.457688167E0;5.760021973E-1;-3.402424622E-1;9.755513306E0;9.778424378E0
5.467667167E0;2.537223816E-1;-1.969903564E-1;9.738299103E0;9.743595315E0
5.477646167E0;8.143066406E-2;-1.646575928E-2;9.810449066E0;9.810800831E0
5.487625167E0;-7.155120850E-2;-2.535726929E-1;9.838291168E0;9.841818521E0
5.497605167E0;-2.074685669E-1;-2.276765442E-1;9.829010468E0;9.833835802E0
5.507584167E0;-2.308200073E-1;-3.119512939E-1;9.751172333E0;9.758890990E0
5.517563167E0;8.607101440E-2;-2.757266235E-1;9.786199493E0;9.790461374E0
5.527542167E0;2.225871277E-1;-3.963757324E-1;9.744586029E0;9.755184039E0
5.537522167E0;-1.856140137E-2;-2.456391907E-1;9.789193268E0;9.792292274E0
5.547501167E0;-6.556365967E-2;-2.441423035E-1;9.840985565E0;9.844231862E0
5.557480167E0;8.128097534E-2;3.891906738E-3;9.757758636E0;9.758097937E0
5.567459167E0;-3.219804382E-1;2.619552612E-1;9.756112061E0;9.764938018E0
5.577438167E0;-6.716532898E-1;-1.945953369E-3;9.851763153E0;9.874632102E0
5.587418167E0;-6.352789307E-1;-8.412506104E-2;9.772128754E0;9.793117824E0
5.597397167E0;-5.903723145E-1;-2.040257263E-1;9.853409729E0;9.873188404E0
5.607376167E0;-4.736151123E-1;3.891906738E-2;9.766590271E0;9.778144583E0
5.617355292E0;9.011260986E-2;4.927752686E-1;9.736502838E0;9.749381276E0
5.627334292E0;2.968327332E-1;-2.597099304E-1;9.785600739E0;9.793545871E0
5.637314292E0;-4.969665527E-2;-2.639012146E-1;9.816885681E0;9.820557931E0
5.647293292E0;-6.206094360E-1;2.492317200E-1;9.822573853E0;9.845315110E0
5.657272292E0;-8.666976929E-1;2.168989563E-1;9.777517548E0;9.818251343E0
5.667251292E0;-6.848258972E-1;4.760101318E-2;9.747579803E0;9.771722693E0
5.677230292E0;-7.390132141E-1;-1.206491089E-1;9.808353424E0;9.836894511E0
5.687210292E0;-7.512876892E-1;-3.754193115E-1;9.801767120E0;9.837683240E0
5.697189292E0;-3.704795837E-1;-2.589614868E-2;9.766739960E0;9.773798400E0
5.707168292E0;4.346960449E-1;-2.665956116E-1;9.728419647E0;9.741775131E0
5.717147292E0;5.011578369E-1;-3.742218018E-2;9.786947937E0;9.799842321E0
5.727127292E0;3.016227722E-1;5.224136353E-2;9.815239105E0;9.820011413E0
5.737106292E0;1.881587219E-1;1.451980591E-1;9.807604980E0;9.810484271E0
5.747085292E0;8.532257080E-2;1.800755310E-1;9.770781555E0;9.772813276E0
5.757064292E0;-1.422042847E-2;3.742218018E-2;9.783355408E0;9.783437314E0
5.767043292E0;4.834945679E-2;-1.619631958E-1;9.767937469E0;9.769399785E0
5.777023292E0;1.390608215E-1;3.981719971E-2;9.799970856E0;9.801038317E0
5.787002292E0;4.020639038E-1;9.205856323E-2;9.802665253E0;9.811339165E0
5.796981292E0;4.372407532E-1;-1.930984497E-2;9.743089142E0;9.752914353E0
5.806960292E0;1.362167358E-1;-9.879455566E-2;9.845775604E0;9.847213444E0
5.816939292E0;2.255809021E-1;-1.332229614E-2;9.747579803E0;9.750198780E0
5.826919292E0;4.555027771E-1;1.157093811E-1;9.802964630E0;9.814223707E0
5.836898292E0;4.055067444E-1;1.079255676E-1;9.785151672E0;9.794145032E0
5.846877292E0;2.095642090E-2;7.439529419E-2;9.787247314E0;9.787552494E0
5.856856292E0;1.496887207E-4;-2.200424194E-2;9.843679962E0;9.843704557E0
5.866835292E0;5.508544922E-2;-4.553530884E-1;9.711953888E0;9.722778881E0
5.876815292E0;-5.328918457E-2;-6.839277649E-1;9.808802490E0;9.832761729E0
5.886794292E0;1.582209778E-1;-3.993695068E-1;9.778864746E0;9.788295337E0
5.896773292E0;3.335064697E-1;-5.758525085E-1;9.800419922E0;9.822986477E0
5.906752292E0;1.064286804E-1;-8.464897156E-1;9.806706848E0;9.843747818E0
5.916732292E0;1.074765015E-1;-4.995112610E-1;9.795180817E0;9.808497843E0
5.926711292E0;3.529660034E-1;-3.800596619E-1;9.734706573E0;9.748514883E0
5.936690292E0;4.565505981E-1;-2.209405518E-1;9.748927002E0;9.762112008E0
5.946669292E0;3.100053406E-1;-1.044827271E-1;9.833201752E0;9.838642012E0
5.956648292E0;1.139131165E-1;-2.444416809E-1;9.789342957E0;9.793056900E0
5.966628292E0;-1.058299255E-1;-1.866618347E-1;9.803413696E0;9.805761710E0
5.976607292E0;-9.669891357E-2;-2.803669739E-1;9.796078949E0;9.800567284E0
5.986586292E0;-3.183879089E-1;-4.929249573E-1;9.752519531E0;9.770157782E0
5.996565292E0;-9.669891357E-2;-6.080355835E-1;9.743687897E0;9.763119982E0
6.006544292E0;3.817062378E-2;-3.261717224E-1;9.848470001E0;9.853943695E0
6.016524292E0;-3.547622681E-2;-5.301974487E-1;9.796228638E0;9.810630123E0
6.026503292E0;-2.701881409E-1;-7.255412292E-1;9.773326263E0;9.803944000E0
6.036482292E0;-4.453239441E-1;-5.444178772E-1;9.754315796E0;9.779641143E0
6.046461292E0;-1.618135071E-1;-4.343966675E-1;9.827064514E0;9.837991718E0
6.056440292E0;-2.035766602E-2;-1.128652954E-1;9.814041595E0;9.814711684E0
6.066420292E0;2.601589966E-1;1.619631958E-1;9.730365601E0;9.735190265E0
6.076399292E0;2.272274780E-1;1.923500061E-1;9.815089417E0;9.819603409E0
6.086378292E0;5.149291992E-2;2.526745605E-1;9.777367859E0;9.780767772E0
6.096357292E0;-1.035845947E-1;4.198768616E-1;9.787846069E0;9.797395420E0
6.106337292E0;-3.577560425E-2;1.930984497E-1;9.779912567E0;9.781884109E0
6.116316292E0;7.499404907E-2;3.725752258E-1;9.757309570E0;9.764708212E0
6.126295292E0;-1.594184875E-1;2.676434326E-1;9.819580078E0;9.824520353E0
6.136274292E0;-1.652563477E-1;2.966830444E-1;9.775272217E0;9.781169531E0
6.146253292E0;-9.340576172E-2;4.251159668E-1;9.814790039E0;9.824436459E0
6.156233292E0;2.131567383E-1;3.439846802E-1;9.782157898E0;9.790524725E0
6.166212292E0;1.422042847E-1;5.206173706E-1;9.766290894E0;9.781191253E0
6.176191292E0;-1.140628052E-1;2.878514099E-1;9.789043579E0;9.793939093E0
6.186170292E0;2.215393066E-1;3.236270142E-1;9.781559143E0;9.789418439E0
6.196149292E0;3.779640198E-1;4.948709106E-1;9.807904358E0;9.827651902E0
6.206129292E0;2.342628479E-1;4.005670166E-1;9.788295135E0;9.799288478E0
6.216108292E0;3.353027344E-2;4.887336731E-1;9.733808441E0;9.746128034E0
6.226087292E0;1.454974365E-1;6.442602539E-1;9.796677704E0;9.818917191E0
6.236066292E0;1.942959595E-1;7.038363647E-1;9.761051788E0;9.788323072E0
6.246046292E0;1.926493835E-1;5.990542603E-1;9.783205719E0;9.803422562E0
6.256025292E0;3.685336304E-1;6.137237549E-1;9.765841827E0;9.792044755E0
6.266004292E0;2.884501648E-1;5.170248413E-1;9.743388519E0;9.761359435E0
6.275983292E0;-2.239343262E-1;9.057664490E-1;9.914632416E0;9.958438401E0
6.285962292E0;-2.787203979E-1;5.451663208E-1;9.766739960E0;9.785913387E0
6.295942292E0;-4.397854614E-1;1.978884888E-1;9.803563385E0;9.815417778E0
6.305921292E0;-2.917433167E-1;1.249900818E-1;9.785900116E0;9.791045795E0
6.315900292E0;-3.023712158E-2;3.715274048E-1;9.745633850E0;9.752759919E0
6.325879292E0;1.237925720E-1;2.528242493E-1;9.788594513E0;9.792641484E0
6.335858292E0;1.591191101E-1;4.131408691E-1;9.817334747E0;9.827312237E0
6.345838292E0;3.302133179E-1;3.366499329E-1;9.817783813E0;9.829102351E0
6.355817292E0;3.183879089E-1;3.347039795E-1;9.770332489E0;9.781247086E0
6.365796292E0;1.236428833E-1;2.935395813E-1;9.764045563E0;9.769239418E0
6.375775292E0;3.206332397E-1;6.436614990E-1;9.813592529E0;9.839903665E0
6.385754292E0;1.960922241E-1;5.104385376E-1;9.733958130E0;9.749304618E0
6.395734292E0;-9.580078125E-3;3.836521912E-1;9.832752686E0;9.840239131E0
6.405713292E0;3.906875610E-2;2.908451843E-1;9.746082916E0;9.750499962E0
6.415692292E0;8.143066406E-2;9.250762939E-2;9.814041595E0;9.814815386E0
6.425671292E0;1.182540894E-2;1.496887207E-2;9.749675446E0;9.749694108E0
